time,"I(I0)","V(3)","V(4)"
2.880000e-10,4.680000e-04,-1.098210e-05,-1.098210e-05
2.882500e-10,4.695000e-04,-1.092713e-05,-1.092713e-05
2.885000e-10,4.710000e-04,-1.091250e-05,-1.091250e-05
2.887500e-10,4.725000e-04,-1.093429e-05,-1.093429e-05
2.890000e-10,4.740000e-04,-1.097954e-05,-1.097954e-05
2.892500e-10,4.755000e-04,-1.103152e-05,-1.103152e-05
2.895000e-10,4.770000e-04,-1.107500e-05,-1.107500e-05
2.897500e-10,4.785000e-04,-1.110003e-05,-1.110003e-05
2.900000e-10,4.800000e-04,-1.110358e-05,-1.110358e-05
2.902500e-10,4.815000e-04,-1.108898e-05,-1.108898e-05
2.905000e-10,4.830000e-04,-1.106374e-05,-1.106374e-05
2.907500e-10,4.845000e-04,-1.103670e-05,-1.103670e-05
2.910000e-10,4.860000e-04,-1.101536e-05,-1.101536e-05
2.912500e-10,4.875000e-04,-1.100421e-05,-1.100421e-05
2.915000e-10,4.890000e-04,-1.100412e-05,-1.100412e-05
2.917500e-10,4.905000e-04,-1.101283e-05,-1.101283e-05
2.920000e-10,4.920000e-04,-1.102627e-05,-1.102627e-05
2.922500e-10,4.935000e-04,-1.103992e-05,-1.103992e-05
2.925000e-10,4.950000e-04,-1.105016e-05,-1.105016e-05
2.927500e-10,4.965000e-04,-1.105500e-05,-1.105500e-05
2.930000e-10,4.980000e-04,-1.105428e-05,-1.105428e-05
2.932500e-10,4.995000e-04,-1.104930e-05,-1.104930e-05
2.935000e-10,5.010000e-04,-1.104220e-05,-1.104220e-05
2.937500e-10,5.025000e-04,-1.103525e-05,-1.103525e-05
2.940000e-10,5.040000e-04,-1.103017e-05,-1.103017e-05
2.942500e-10,5.055000e-04,-1.102789e-05,-1.102789e-05
2.945000e-10,5.070000e-04,-1.102841e-05,-1.102841e-05
2.947500e-10,5.085000e-04,-1.103103e-05,-1.103103e-05
2.950000e-10,5.100000e-04,-1.103464e-05,-1.103464e-05
2.952500e-10,5.115000e-04,-1.103812e-05,-1.103812e-05
2.955000e-10,5.130000e-04,-1.104058e-05,-1.104058e-05
2.957500e-10,5.145000e-04,-1.104159e-05,-1.104159e-05
2.960000e-10,5.160000e-04,-1.104116e-05,-1.104116e-05
2.962500e-10,5.175000e-04,-1.103967e-05,-1.103967e-05
2.965000e-10,5.190000e-04,-1.103767e-05,-1.103767e-05
2.967500e-10,5.205000e-04,-1.103576e-05,-1.103576e-05
2.970000e-10,5.220000e-04,-1.103441e-05,-1.103441e-05
2.972500e-10,5.235000e-04,-1.103382e-05,-1.103382e-05
2.975000e-10,5.250000e-04,-1.103400e-05,-1.103400e-05
2.977500e-10,5.265000e-04,-1.103475e-05,-1.103475e-05
2.980000e-10,5.280000e-04,-1.103574e-05,-1.103574e-05
2.982500e-10,5.295000e-04,-1.103668e-05,-1.103668e-05
2.985000e-10,5.310000e-04,-1.103730e-05,-1.103730e-05
2.987500e-10,5.325000e-04,-1.103749e-05,-1.103749e-05
2.990000e-10,5.340000e-04,-1.103727e-05,-1.103727e-05
2.992500e-10,5.355000e-04,-1.103675e-05,-1.103675e-05
2.995000e-10,5.370000e-04,-1.103610e-05,-1.103610e-05
2.997500e-10,5.385000e-04,-1.103550e-05,-1.103550e-05
3.000000e-10,5.400000e-04,-1.103509e-05,-1.103509e-05
3.002500e-10,5.415000e-04,-1.103491e-05,-1.103491e-05
3.005000e-10,5.430000e-04,-1.103497e-05,-1.103497e-05
3.007500e-10,5.445000e-04,-1.103517e-05,-1.103517e-05
3.010000e-10,5.460000e-04,-1.103544e-05,-1.103544e-05
3.012500e-10,5.475000e-04,-1.103566e-05,-1.103566e-05
3.015000e-10,5.490000e-04,-1.103577e-05,-1.103577e-05
3.017500e-10,5.505000e-04,-1.103574e-05,-1.103574e-05
3.020000e-10,5.520000e-04,-1.103559e-05,-1.103559e-05
3.022500e-10,5.535000e-04,-1.103537e-05,-1.103537e-05
3.025000e-10,5.550000e-04,-1.103512e-05,-1.103512e-05
3.027500e-10,5.565000e-04,-1.103490e-05,-1.103490e-05
3.030000e-10,5.580000e-04,-1.103475e-05,-1.103475e-05
3.032500e-10,5.595000e-04,-1.103467e-05,-1.103467e-05
3.035000e-10,5.610000e-04,-1.103465e-05,-1.103465e-05
3.037500e-10,5.625000e-04,-1.103467e-05,-1.103467e-05
3.040000e-10,5.640000e-04,-1.103470e-05,-1.103470e-05
3.042500e-10,5.655000e-04,-1.103470e-05,-1.103470e-05
3.045000e-10,5.670000e-04,-1.103466e-05,-1.103466e-05
3.047500e-10,5.685000e-04,-1.103459e-05,-1.103459e-05
3.050000e-10,5.700000e-04,-1.103448e-05,-1.103448e-05
3.052500e-10,5.715000e-04,-1.103435e-05,-1.103435e-05
3.055000e-10,5.730000e-04,-1.103423e-05,-1.103423e-05
3.057500e-10,5.745000e-04,-1.103411e-05,-1.103411e-05
3.060000e-10,5.760000e-04,-1.103402e-05,-1.103402e-05
3.062500e-10,5.775000e-04,-1.103394e-05,-1.103394e-05
3.065000e-10,5.790000e-04,-1.103389e-05,-1.103389e-05
3.067500e-10,5.805000e-04,-1.103383e-05,-1.103383e-05
3.070000e-10,5.820000e-04,-1.103378e-05,-1.103378e-05
3.072500e-10,5.835000e-04,-1.103371e-05,-1.103371e-05
3.075000e-10,5.850000e-04,-1.103364e-05,-1.103364e-05
3.077500e-10,5.865000e-04,-1.103355e-05,-1.103355e-05
3.080000e-10,5.880000e-04,-1.103345e-05,-1.103345e-05
3.082500e-10,5.895000e-04,-1.103335e-05,-1.103335e-05
3.085000e-10,5.910000e-04,-1.103325e-05,-1.103325e-05
3.087500e-10,5.925000e-04,-1.103316e-05,-1.103316e-05
3.090000e-10,5.940000e-04,-1.103307e-05,-1.103307e-05
3.092500e-10,5.955000e-04,-1.103298e-05,-1.103298e-05
3.095000e-10,5.970000e-04,-1.103290e-05,-1.103290e-05
3.097500e-10,5.985000e-04,-1.103281e-05,-1.103281e-05
3.100000e-10,6.000000e-04,-1.103273e-05,-1.103273e-05
3.102500e-10,6.000000e-04,-1.103265e-05,-1.103265e-05
3.105000e-10,6.000000e-04,-1.103259e-05,-1.103259e-05
3.107500e-10,6.000000e-04,-1.103262e-05,-1.103262e-05
3.110000e-10,6.000000e-04,-1.103282e-05,-1.103282e-05
3.112500e-10,5.985000e-04,-1.103335e-05,-1.103335e-05
3.115000e-10,5.970000e-04,-1.103441e-05,-1.103441e-05
3.117500e-10,5.955000e-04,-1.103622e-05,-1.103622e-05
3.120000e-10,5.940000e-04,-1.103901e-05,-1.103901e-05
3.122500e-10,5.925000e-04,-1.104291e-05,-1.104291e-05
3.125000e-10,5.910000e-04,-1.104790e-05,-1.104790e-05
3.127500e-10,5.895000e-04,-1.105377e-05,-1.105377e-05
3.130000e-10,5.880000e-04,-1.106008e-05,-1.106008e-05
3.132500e-10,5.865000e-04,-1.106624e-05,-1.106624e-05
3.135000e-10,5.850000e-04,-1.107157e-05,-1.107157e-05
3.137500e-10,5.835000e-04,-1.107543e-05,-1.107543e-05
3.140000e-10,5.820000e-04,-1.107745e-05,-1.107745e-05
3.142500e-10,5.805000e-04,-1.107755e-05,-1.107755e-05
3.145000e-10,5.790000e-04,-1.107607e-05,-1.107607e-05
3.147500e-10,5.775000e-04,-1.107369e-05,-1.107369e-05
3.150000e-10,5.760000e-04,-1.107128e-05,-1.107128e-05
3.152500e-10,5.745000e-04,-1.106968e-05,-1.106968e-05
3.155000e-10,5.730000e-04,-1.106951e-05,-1.106951e-05
3.157500e-10,5.715000e-04,-1.107099e-05,-1.107099e-05
3.160000e-10,5.700000e-04,-1.107384e-05,-1.107384e-05
3.162500e-10,5.685000e-04,-1.107742e-05,-1.107742e-05
3.165000e-10,5.670000e-04,-1.108084e-05,-1.108084e-05
3.167500e-10,5.655000e-04,-1.108327e-05,-1.108327e-05
3.170000e-10,5.640000e-04,-1.108414e-05,-1.108414e-05
3.172500e-10,5.625000e-04,-1.108333e-05,-1.108333e-05
3.175000e-10,5.610000e-04,-1.108118e-05,-1.108118e-05
3.177500e-10,5.595000e-04,-1.107839e-05,-1.107839e-05
3.180000e-10,5.580000e-04,-1.107580e-05,-1.107580e-05
3.182500e-10,5.565000e-04,-1.107416e-05,-1.107416e-05
3.185000e-10,5.550000e-04,-1.107388e-05,-1.107388e-05
3.187500e-10,5.535000e-04,-1.107496e-05,-1.107496e-05
3.190000e-10,5.520000e-04,-1.107698e-05,-1.107698e-05
3.192500e-10,5.505000e-04,-1.107926e-05,-1.107926e-05
3.195000e-10,5.490000e-04,-1.108112e-05,-1.108112e-05
3.197500e-10,5.475000e-04,-1.108201e-05,-1.108201e-05
3.200000e-10,5.460000e-04,-1.108175e-05,-1.108175e-05
3.202500e-10,5.445000e-04,-1.108050e-05,-1.108050e-05
3.205000e-10,5.430000e-04,-1.107871e-05,-1.107871e-05
3.207500e-10,5.415000e-04,-1.107695e-05,-1.107695e-05
3.210000e-10,5.400000e-04,-1.107572e-05,-1.107572e-05
3.212500e-10,5.385000e-04,-1.107533e-05,-1.107533e-05
3.215000e-10,5.370000e-04,-1.107577e-05,-1.107577e-05
3.217500e-10,5.355000e-04,-1.107681e-05,-1.107681e-05
3.220000e-10,5.340000e-04,-1.107803e-05,-1.107803e-05
3.222500e-10,5.325000e-04,-1.107901e-05,-1.107901e-05
3.225000e-10,5.310000e-04,-1.107947e-05,-1.107947e-05
3.227500e-10,5.295000e-04,-1.107930e-05,-1.107930e-05
3.230000e-10,5.280000e-04,-1.107862e-05,-1.107862e-05
3.232500e-10,5.265000e-04,-1.107768e-05,-1.107768e-05
3.235000e-10,5.250000e-04,-1.107677e-05,-1.107677e-05
3.237500e-10,5.235000e-04,-1.107617e-05,-1.107617e-05
3.240000e-10,5.220000e-04,-1.107598e-05,-1.107598e-05
3.242500e-10,5.205000e-04,-1.107619e-05,-1.107619e-05
3.245000e-10,5.190000e-04,-1.107665e-05,-1.107665e-05
3.247500e-10,5.175000e-04,-1.107716e-05,-1.107716e-05
3.250000e-10,5.160000e-04,-1.107753e-05,-1.107753e-05
3.252500e-10,5.145000e-04,-1.107764e-05,-1.107764e-05
3.255000e-10,5.130000e-04,-1.107749e-05,-1.107749e-05
3.257500e-10,5.115000e-04,-1.107713e-05,-1.107713e-05
3.260000e-10,5.100000e-04,-1.107670e-05,-1.107670e-05
3.262500e-10,5.085000e-04,-1.107631e-05,-1.107631e-05
3.265000e-10,5.070000e-04,-1.107607e-05,-1.107607e-05
3.267500e-10,5.055000e-04,-1.107601e-05,-1.107601e-05
3.270000e-10,5.040000e-04,-1.107608e-05,-1.107608e-05
3.272500e-10,5.025000e-04,-1.107623e-05,-1.107623e-05
3.275000e-10,5.010000e-04,-1.107638e-05,-1.107638e-05
3.277500e-10,4.995000e-04,-1.107645e-05,-1.107645e-05
3.280000e-10,4.980000e-04,-1.107642e-05,-1.107642e-05
3.282500e-10,4.965000e-04,-1.107630e-05,-1.107630e-05
3.285000e-10,4.950000e-04,-1.107612e-05,-1.107612e-05
3.287500e-10,4.935000e-04,-1.107594e-05,-1.107594e-05
3.290000e-10,4.920000e-04,-1.107579e-05,-1.107579e-05
3.292500e-10,4.905000e-04,-1.107569e-05,-1.107569e-05
3.295000e-10,4.890000e-04,-1.107565e-05,-1.107565e-05
3.297500e-10,4.875000e-04,-1.107565e-05,-1.107565e-05
3.300000e-10,4.860000e-04,-1.107566e-05,-1.107566e-05
3.302500e-10,4.845000e-04,-1.107566e-05,-1.107566e-05
3.305000e-10,4.830000e-04,-1.107563e-05,-1.107563e-05
3.307500e-10,4.815000e-04,-1.107557e-05,-1.107557e-05
3.310000e-10,4.800000e-04,-1.107549e-05,-1.107549e-05
3.312500e-10,4.785000e-04,-1.107540e-05,-1.107540e-05
3.315000e-10,4.770000e-04,-1.107531e-05,-1.107531e-05
3.317500e-10,4.755000e-04,-1.107524e-05,-1.107524e-05
3.320000e-10,4.740000e-04,-1.107518e-05,-1.107518e-05
3.322500e-10,4.725000e-04,-1.107514e-05,-1.107514e-05
3.325000e-10,4.710000e-04,-1.107510e-05,-1.107510e-05
3.327500e-10,4.695000e-04,-1.107507e-05,-1.107507e-05
3.330000e-10,4.680000e-04,-1.107502e-05,-1.107502e-05
3.332500e-10,4.665000e-04,-1.107497e-05,-1.107497e-05
3.335000e-10,4.650000e-04,-1.107491e-05,-1.107491e-05
3.337500e-10,4.635000e-04,-1.107485e-05,-1.107485e-05
3.340000e-10,4.620000e-04,-1.107480e-05,-1.107480e-05
3.342500e-10,4.605000e-04,-1.107474e-05,-1.107474e-05
3.345000e-10,4.590000e-04,-1.107469e-05,-1.107469e-05
3.347500e-10,4.575000e-04,-1.107464e-05,-1.107464e-05
3.350000e-10,4.560000e-04,-1.107459e-05,-1.107459e-05
3.352500e-10,4.545000e-04,-1.107455e-05,-1.107455e-05
3.355000e-10,4.530000e-04,-1.107450e-05,-1.107450e-05
3.357500e-10,4.515000e-04,-1.107445e-05,-1.107445e-05
3.360000e-10,4.500000e-04,-1.107440e-05,-1.107440e-05
3.362500e-10,4.485000e-04,-1.107435e-05,-1.107435e-05
3.365000e-10,4.470000e-04,-1.107430e-05,-1.107430e-05
3.367500e-10,4.455000e-04,-1.107425e-05,-1.107425e-05
3.370000e-10,4.440000e-04,-1.107421e-05,-1.107421e-05
3.372500e-10,4.425000e-04,-1.107416e-05,-1.107416e-05
3.375000e-10,4.410000e-04,-1.107411e-05,-1.107411e-05
3.377500e-10,4.395000e-04,-1.107407e-05,-1.107407e-05
3.380000e-10,4.380000e-04,-1.107402e-05,-1.107402e-05
3.382500e-10,4.365000e-04,-1.107397e-05,-1.107397e-05
3.385000e-10,4.350000e-04,-1.107393e-05,-1.107393e-05
3.387500e-10,4.335000e-04,-1.107388e-05,-1.107388e-05
3.390000e-10,4.320000e-04,-1.107384e-05,-1.107384e-05
3.392500e-10,4.305000e-04,-1.107379e-05,-1.107379e-05
3.395000e-10,4.290000e-04,-1.107375e-05,-1.107375e-05
3.397500e-10,4.275000e-04,-1.107370e-05,-1.107370e-05
3.400000e-10,4.260000e-04,-1.107366e-05,-1.107366e-05
3.402500e-10,4.245000e-04,-1.107361e-05,-1.107361e-05
3.405000e-10,4.230000e-04,-1.107357e-05,-1.107357e-05
3.407500e-10,4.215000e-04,-1.107353e-05,-1.107353e-05
3.410000e-10,4.200000e-04,-1.107348e-05,-1.107348e-05
3.412500e-10,4.185000e-04,-1.107344e-05,-1.107344e-05
3.415000e-10,4.170000e-04,-1.107340e-05,-1.107340e-05
3.417500e-10,4.155000e-04,-1.107335e-05,-1.107335e-05
3.420000e-10,4.140000e-04,-1.107331e-05,-1.107331e-05
3.422500e-10,4.125000e-04,-1.107327e-05,-1.107327e-05
3.425000e-10,4.110000e-04,-1.107323e-05,-1.107323e-05
3.427500e-10,4.095000e-04,-1.107319e-05,-1.107319e-05
3.430000e-10,4.080000e-04,-1.107314e-05,-1.107314e-05
3.432500e-10,4.065000e-04,-1.107310e-05,-1.107310e-05
3.435000e-10,4.050000e-04,-1.107306e-05,-1.107306e-05
3.437500e-10,4.035000e-04,-1.107302e-05,-1.107302e-05
3.440000e-10,4.020000e-04,-1.107298e-05,-1.107298e-05
3.442500e-10,4.005000e-04,-1.107294e-05,-1.107294e-05
3.445000e-10,3.990000e-04,-1.107290e-05,-1.107290e-05
3.447500e-10,3.975000e-04,-1.107286e-05,-1.107286e-05
3.450000e-10,3.960000e-04,-1.107282e-05,-1.107282e-05
3.452500e-10,3.945000e-04,-1.107278e-05,-1.107278e-05
3.455000e-10,3.930000e-04,-1.107274e-05,-1.107274e-05
3.457500e-10,3.915000e-04,-1.107270e-05,-1.107270e-05
3.460000e-10,3.900000e-04,-1.107266e-05,-1.107266e-05
3.462500e-10,3.885000e-04,-1.107262e-05,-1.107262e-05
3.465000e-10,3.870000e-04,-1.107258e-05,-1.107258e-05
3.467500e-10,3.855000e-04,-1.107254e-05,-1.107254e-05
3.470000e-10,3.840000e-04,-1.107250e-05,-1.107250e-05
3.472500e-10,3.825000e-04,-1.107246e-05,-1.107246e-05
3.475000e-10,3.810000e-04,-1.107242e-05,-1.107242e-05
3.477500e-10,3.795000e-04,-1.107238e-05,-1.107238e-05
3.480000e-10,3.780000e-04,-1.107234e-05,-1.107234e-05
3.482500e-10,3.765000e-04,-1.107230e-05,-1.107230e-05
3.485000e-10,3.750000e-04,-1.107226e-05,-1.107226e-05
3.487500e-10,3.735000e-04,-1.107223e-05,-1.107223e-05
3.490000e-10,3.720000e-04,-1.107219e-05,-1.107219e-05
3.492500e-10,3.705000e-04,-1.107215e-05,-1.107215e-05
3.495000e-10,3.690000e-04,-1.107211e-05,-1.107211e-05
3.497500e-10,3.675000e-04,-1.107207e-05,-1.107207e-05
3.500000e-10,3.660000e-04,-1.107204e-05,-1.107204e-05
3.502500e-10,3.645000e-04,-1.107200e-05,-1.107200e-05
3.505000e-10,3.630000e-04,-1.107196e-05,-1.107196e-05
3.507500e-10,3.615000e-04,-1.107192e-05,-1.107192e-05
3.510000e-10,3.600000e-04,-1.107188e-05,-1.107188e-05
3.512500e-10,3.585000e-04,-1.107185e-05,-1.107185e-05
3.515000e-10,3.570000e-04,-1.107181e-05,-1.107181e-05
3.517500e-10,3.555000e-04,-1.107177e-05,-1.107177e-05
3.520000e-10,3.540000e-04,-1.107173e-05,-1.107173e-05
3.522500e-10,3.525000e-04,-1.107170e-05,-1.107170e-05
3.525000e-10,3.510000e-04,-1.107166e-05,-1.107166e-05
3.527500e-10,3.495000e-04,-1.107162e-05,-1.107162e-05
3.530000e-10,3.480000e-04,-1.107158e-05,-1.107158e-05
3.532500e-10,3.465000e-04,-1.107155e-05,-1.107155e-05
3.535000e-10,3.450000e-04,-1.107151e-05,-1.107151e-05
3.537500e-10,3.435000e-04,-1.107147e-05,-1.107147e-05
3.540000e-10,3.420000e-04,-1.107143e-05,-1.107143e-05
3.542500e-10,3.405000e-04,-1.107140e-05,-1.107140e-05
3.545000e-10,3.390000e-04,-1.107136e-05,-1.107136e-05
3.547500e-10,3.375000e-04,-1.107132e-05,-1.107132e-05
3.550000e-10,3.360000e-04,-1.107128e-05,-1.107128e-05
3.552500e-10,3.345000e-04,-1.107125e-05,-1.107125e-05
3.555000e-10,3.330000e-04,-1.107121e-05,-1.107121e-05
3.557500e-10,3.315000e-04,-1.107117e-05,-1.107117e-05
3.560000e-10,3.300000e-04,-1.107113e-05,-1.107113e-05
3.562500e-10,3.285000e-04,-1.107110e-05,-1.107110e-05
3.565000e-10,3.270000e-04,-1.107106e-05,-1.107106e-05
3.567500e-10,3.255000e-04,-1.107102e-05,-1.107102e-05
3.570000e-10,3.240000e-04,-1.107098e-05,-1.107098e-05
3.572500e-10,3.225000e-04,-1.107095e-05,-1.107095e-05
3.575000e-10,3.210000e-04,-1.107091e-05,-1.107091e-05
3.577500e-10,3.195000e-04,-1.107087e-05,-1.107087e-05
3.580000e-10,3.180000e-04,-1.107083e-05,-1.107083e-05
3.582500e-10,3.165000e-04,-1.107079e-05,-1.107079e-05
3.585000e-10,3.150000e-04,-1.107076e-05,-1.107076e-05
3.587500e-10,3.135000e-04,-1.107072e-05,-1.107072e-05
3.590000e-10,3.120000e-04,-1.107068e-05,-1.107068e-05
3.592500e-10,3.105000e-04,-1.107064e-05,-1.107064e-05
3.595000e-10,3.090000e-04,-1.107060e-05,-1.107060e-05
3.597500e-10,3.075000e-04,-1.107056e-05,-1.107056e-05
3.600000e-10,3.060000e-04,-1.107052e-05,-1.107052e-05
3.602500e-10,3.045000e-04,-1.107049e-05,-1.107049e-05
3.605000e-10,3.030000e-04,-1.107045e-05,-1.107045e-05
3.607500e-10,3.015000e-04,-1.107041e-05,-1.107041e-05
3.610000e-10,3.000000e-04,-1.107037e-05,-1.107037e-05
3.612500e-10,2.985000e-04,-1.107033e-05,-1.107033e-05
3.615000e-10,2.970000e-04,-1.107029e-05,-1.107029e-05
3.617500e-10,2.955000e-04,-1.107025e-05,-1.107025e-05
3.620000e-10,2.940000e-04,-1.107021e-05,-1.107021e-05
3.622500e-10,2.925000e-04,-1.107017e-05,-1.107017e-05
3.625000e-10,2.910000e-04,-1.107013e-05,-1.107013e-05
3.627500e-10,2.895000e-04,-1.107009e-05,-1.107009e-05
3.630000e-10,2.880000e-04,-1.107004e-05,-1.107004e-05
3.632500e-10,2.865000e-04,-1.107000e-05,-1.107000e-05
3.635000e-10,2.850000e-04,-1.106996e-05,-1.106996e-05
3.637500e-10,2.835000e-04,-1.106992e-05,-1.106992e-05
3.640000e-10,2.820000e-04,-1.106988e-05,-1.106988e-05
3.642500e-10,2.805000e-04,-1.106983e-05,-1.106983e-05
3.645000e-10,2.790000e-04,-1.106979e-05,-1.106979e-05
3.647500e-10,2.775000e-04,-1.106975e-05,-1.106975e-05
3.650000e-10,2.760000e-04,-1.106970e-05,-1.106970e-05
3.652500e-10,2.745000e-04,-1.106966e-05,-1.106966e-05
3.655000e-10,2.730000e-04,-1.106962e-05,-1.106962e-05
3.657500e-10,2.715000e-04,-1.106957e-05,-1.106957e-05
3.660000e-10,2.700000e-04,-1.106953e-05,-1.106953e-05
3.662500e-10,2.685000e-04,-1.106948e-05,-1.106948e-05
3.665000e-10,2.670000e-04,-1.106943e-05,-1.106943e-05
3.667500e-10,2.655000e-04,-1.106939e-05,-1.106939e-05
3.670000e-10,2.640000e-04,-1.106934e-05,-1.106934e-05
3.672500e-10,2.625000e-04,-1.106929e-05,-1.106929e-05
3.675000e-10,2.610000e-04,-1.106925e-05,-1.106925e-05
3.677500e-10,2.595000e-04,-1.106920e-05,-1.106920e-05
3.680000e-10,2.580000e-04,-1.106915e-05,-1.106915e-05
3.682500e-10,2.565000e-04,-1.106910e-05,-1.106910e-05
3.685000e-10,2.550000e-04,-1.106905e-05,-1.106905e-05
3.687500e-10,2.535000e-04,-1.106900e-05,-1.106900e-05
3.690000e-10,2.520000e-04,-1.106894e-05,-1.106894e-05
3.692500e-10,2.505000e-04,-1.106889e-05,-1.106889e-05
3.695000e-10,2.490000e-04,-1.106884e-05,-1.106884e-05
3.697500e-10,2.475000e-04,-1.106879e-05,-1.106879e-05
3.700000e-10,2.460000e-04,-1.106873e-05,-1.106873e-05
3.702500e-10,2.445000e-04,-1.106867e-05,-1.106867e-05
3.705000e-10,2.430000e-04,-1.106862e-05,-1.106862e-05
3.707500e-10,2.415000e-04,-1.106856e-05,-1.106856e-05
3.710000e-10,2.400000e-04,-1.106850e-05,-1.106850e-05
3.712500e-10,2.385000e-04,-1.106844e-05,-1.106844e-05
3.715000e-10,2.370000e-04,-1.106838e-05,-1.106838e-05
3.717500e-10,2.355000e-04,-1.106832e-05,-1.106832e-05
3.720000e-10,2.340000e-04,-1.106826e-05,-1.106826e-05
3.722500e-10,2.325000e-04,-1.106820e-05,-1.106820e-05
3.725000e-10,2.310000e-04,-1.106813e-05,-1.106813e-05
3.727500e-10,2.295000e-04,-1.106806e-05,-1.106806e-05
3.730000e-10,2.280000e-04,-1.106800e-05,-1.106800e-05
3.732500e-10,2.265000e-04,-1.106793e-05,-1.106793e-05
3.735000e-10,2.250000e-04,-1.106786e-05,-1.106786e-05
3.737500e-10,2.235000e-04,-1.106778e-05,-1.106778e-05
3.740000e-10,2.220000e-04,-1.106771e-05,-1.106771e-05
3.742500e-10,2.205000e-04,-1.106763e-05,-1.106763e-05
3.745000e-10,2.190000e-04,-1.106756e-05,-1.106756e-05
3.747500e-10,2.175000e-04,-1.106748e-05,-1.106748e-05
3.750000e-10,2.160000e-04,-1.106740e-05,-1.106740e-05
3.752500e-10,2.145000e-04,-1.106731e-05,-1.106731e-05
3.755000e-10,2.130000e-04,-1.106723e-05,-1.106723e-05
3.757500e-10,2.115000e-04,-1.106714e-05,-1.106714e-05
3.760000e-10,2.100000e-04,-1.106705e-05,-1.106705e-05
3.762500e-10,2.085000e-04,-1.106695e-05,-1.106695e-05
3.765000e-10,2.070000e-04,-1.106686e-05,-1.106686e-05
3.767500e-10,2.055000e-04,-1.106676e-05,-1.106676e-05
3.770000e-10,2.040000e-04,-1.106665e-05,-1.106665e-05
3.772500e-10,2.025000e-04,-1.106655e-05,-1.106655e-05
3.775000e-10,2.010000e-04,-1.106644e-05,-1.106644e-05
3.777500e-10,1.995000e-04,-1.106633e-05,-1.106633e-05
3.780000e-10,1.980000e-04,-1.106621e-05,-1.106621e-05
3.782500e-10,1.965000e-04,-1.106609e-05,-1.106609e-05
3.785000e-10,1.950000e-04,-1.106596e-05,-1.106596e-05
3.787500e-10,1.935000e-04,-1.106583e-05,-1.106583e-05
3.790000e-10,1.920000e-04,-1.106569e-05,-1.106569e-05
3.792500e-10,1.905000e-04,-1.106555e-05,-1.106555e-05
3.795000e-10,1.890000e-04,-1.106540e-05,-1.106540e-05
3.797500e-10,1.875000e-04,-1.106524e-05,-1.106524e-05
3.800000e-10,1.860000e-04,-1.106508e-05,-1.106508e-05
3.802500e-10,1.845000e-04,-1.106491e-05,-1.106491e-05
3.805000e-10,1.830000e-04,-1.106473e-05,-1.106473e-05
3.807500e-10,1.815000e-04,-1.106454e-05,-1.106454e-05
3.810000e-10,1.800000e-04,-1.106435e-05,-1.106435e-05
3.812500e-10,1.785000e-04,-1.106414e-05,-1.106414e-05
3.815000e-10,1.770000e-04,-1.106392e-05,-1.106392e-05
3.817500e-10,1.755000e-04,-1.106369e-05,-1.106369e-05
3.820000e-10,1.740000e-04,-1.106344e-05,-1.106344e-05
3.822500e-10,1.725000e-04,-1.106318e-05,-1.106318e-05
3.825000e-10,1.710000e-04,-1.106290e-05,-1.106290e-05
3.827500e-10,1.695000e-04,-1.106260e-05,-1.106260e-05
3.830000e-10,1.680000e-04,-1.106228e-05,-1.106228e-05
3.832500e-10,1.665000e-04,-1.106194e-05,-1.106194e-05
3.835000e-10,1.650000e-04,-1.106157e-05,-1.106157e-05
3.837500e-10,1.635000e-04,-1.106117e-05,-1.106117e-05
3.840000e-10,1.620000e-04,-1.106074e-05,-1.106074e-05
3.842500e-10,1.605000e-04,-1.106028e-05,-1.106028e-05
3.845000e-10,1.590000e-04,-1.105977e-05,-1.105977e-05
3.847500e-10,1.575000e-04,-1.105921e-05,-1.105921e-05
3.850000e-10,1.560000e-04,-1.105860e-05,-1.105860e-05
3.852500e-10,1.545000e-04,-1.105792e-05,-1.105792e-05
3.855000e-10,1.530000e-04,-1.105718e-05,-1.105718e-05
3.857500e-10,1.515000e-04,-1.105634e-05,-1.105634e-05
3.860000e-10,1.500000e-04,-1.105541e-05,-1.105541e-05
3.862500e-10,1.485000e-04,-1.105436e-05,-1.105436e-05
3.865000e-10,1.470000e-04,-1.105316e-05,-1.105316e-05
3.867500e-10,1.455000e-04,-1.105179e-05,-1.105179e-05
3.870000e-10,1.440000e-04,-1.105022e-05,-1.105022e-05
3.872500e-10,1.425000e-04,-1.104839e-05,-1.104839e-05
3.875000e-10,1.410000e-04,-1.104625e-05,-1.104625e-05
3.877500e-10,1.395000e-04,-1.104371e-05,-1.104371e-05
3.880000e-10,1.380000e-04,-1.104067e-05,-1.104067e-05
3.882500e-10,1.365000e-04,-1.103697e-05,-1.103697e-05
3.885000e-10,1.350000e-04,-1.103242e-05,-1.103242e-05
3.887500e-10,1.335000e-04,-1.102672e-05,-1.102672e-05
3.890000e-10,1.320000e-04,-1.101946e-05,-1.101946e-05
3.892500e-10,1.305000e-04,-1.101002e-05,-1.101002e-05
3.895000e-10,1.290000e-04,-1.099754e-05,-1.099754e-05
3.897500e-10,1.275000e-04,-1.098074e-05,-1.098074e-05
3.900000e-10,1.260000e-04,-1.095795e-05,-1.095795e-05
3.902500e-10,1.245000e-04,-1.092711e-05,-1.092711e-05
3.905000e-10,1.230000e-04,-1.088611e-05,-1.088611e-05
