time,"V(8)","V(2)"
6.102500e-10,-1.123854e-05,-8.316511e-06
6.105000e-10,-1.113774e-05,-8.233259e-06
6.107500e-10,-1.101935e-05,-8.163547e-06
6.110000e-10,-1.087431e-05,-8.120724e-06
6.112500e-10,-1.070304e-05,-8.104862e-06
6.115000e-10,-1.051993e-05,-8.106061e-06
6.117500e-10,-1.035044e-05,-8.110825e-06
6.120000e-10,-1.022205e-05,-8.108483e-06
6.122500e-10,-1.015357e-05,-8.095110e-06
6.125000e-10,-1.014765e-05,-8.073864e-06
6.127500e-10,-1.018967e-05,-8.052239e-06
6.130000e-10,-1.025317e-05,-8.037898e-06
6.132500e-10,-1.030931e-05,-8.035044e-06
6.135000e-10,-1.033636e-05,-8.042786e-06
6.137500e-10,-1.032589e-05,-8.055906e-06
6.140000e-10,-1.028354e-05,-8.067397e-06
6.142500e-10,-1.022501e-05,-8.071507e-06
6.145000e-10,-1.016917e-05,-8.065971e-06
6.147500e-10,-1.013116e-05,-8.052619e-06
6.150000e-10,-1.011792e-05,-8.036284e-06
6.152500e-10,-1.012722e-05,-8.022642e-06
6.155000e-10,-1.015000e-05,-8.015942e-06
6.157500e-10,-1.017459e-05,-8.017523e-06
6.160000e-10,-1.019103e-05,-8.025600e-06
6.162500e-10,-1.019404e-05,-8.036247e-06
6.165000e-10,-1.018383e-05,-8.045070e-06
6.167500e-10,-1.016492e-05,-8.048848e-06
6.170000e-10,-1.014374e-05,-8.046550e-06
6.172500e-10,-1.012613e-05,-8.039423e-06
6.175000e-10,-1.011549e-05,-8.030246e-06
6.177500e-10,-1.011220e-05,-8.022140e-06
6.180000e-10,-1.011412e-05,-8.017414e-06
6.182500e-10,-1.011786e-05,-8.016873e-06
6.185000e-10,-1.012018e-05,-8.019751e-06
6.187500e-10,-1.011902e-05,-8.024219e-06
6.190000e-10,-1.011392e-05,-8.028180e-06
6.192500e-10,-1.010583e-05,-8.030044e-06
6.195000e-10,-1.009642e-05,-8.029191e-06
6.197500e-10,-1.008740e-05,-8.026034e-06
6.200000e-10,-1.007992e-05,-8.021702e-06
6.202500e-10,-1.007433e-05,-8.017528e-06
6.205000e-10,-1.007024e-05,-8.014559e-06
6.207500e-10,-1.006685e-05,-8.013244e-06
6.210000e-10,-1.006327e-05,-8.013383e-06
6.212500e-10,-1.005891e-05,-8.014312e-06
6.215000e-10,-1.005353e-05,-8.015216e-06
6.217500e-10,-1.004728e-05,-8.015432e-06
6.220000e-10,-1.004053e-05,-8.014650e-06
6.222500e-10,-1.003370e-05,-8.012952e-06
6.225000e-10,-1.002711e-05,-8.010713e-06
6.227500e-10,-1.002088e-05,-8.008414e-06
6.230000e-10,-1.001496e-05,-8.006457e-06
6.232500e-10,-1.000917e-05,-8.005048e-06
6.235000e-10,-1.000333e-05,-8.004157e-06
6.237500e-10,-9.997256e-06,-8.003581e-06
6.240000e-10,-9.990893e-06,-8.003045e-06
6.242500e-10,-9.984253e-06,-8.002308e-06
6.245000e-10,-9.977409e-06,-8.001242e-06
6.247500e-10,-9.970449e-06,-7.999849e-06
6.250000e-10,-9.963446e-06,-7.998238e-06
6.252500e-10,-9.956431e-06,-7.996560e-06
6.255000e-10,-9.949396e-06,-7.994953e-06
6.257500e-10,-9.942306e-06,-7.993496e-06
6.260000e-10,-9.935119e-06,-7.992192e-06
6.262500e-10,-9.927796e-06,-7.990985e-06
6.265000e-10,-9.920320e-06,-7.989791e-06
6.267500e-10,-9.912689e-06,-7.988532e-06
6.270000e-10,-9.904913e-06,-7.987162e-06
6.272500e-10,-9.897008e-06,-7.985674e-06
6.275000e-10,-9.888986e-06,-7.984095e-06
6.277500e-10,-9.880849e-06,-7.982469e-06
6.280000e-10,-9.872593e-06,-7.980838e-06
6.282500e-10,-9.864210e-06,-7.979228e-06
6.285000e-10,-9.855688e-06,-7.977644e-06
6.287500e-10,-9.847017e-06,-7.976071e-06
6.290000e-10,-9.838190e-06,-7.974484e-06
6.292500e-10,-9.829204e-06,-7.972860e-06
6.295000e-10,-9.820056e-06,-7.971184e-06
6.297500e-10,-9.810745e-06,-7.969450e-06
6.300000e-10,-9.801268e-06,-7.967666e-06
6.302500e-10,-9.791623e-06,-7.965841e-06
6.305000e-10,-9.781803e-06,-7.963988e-06
6.307500e-10,-9.771802e-06,-7.962114e-06
6.310000e-10,-9.761614e-06,-7.960219e-06
6.312500e-10,-9.751231e-06,-7.958300e-06
6.315000e-10,-9.740649e-06,-7.956349e-06
6.317500e-10,-9.729861e-06,-7.954359e-06
6.320000e-10,-9.718860e-06,-7.952324e-06
6.322500e-10,-9.707642e-06,-7.950242e-06
6.325000e-10,-9.696199e-06,-7.948113e-06
6.327500e-10,-9.684523e-06,-7.945939e-06
6.330000e-10,-9.672607e-06,-7.943721e-06
6.332500e-10,-9.660442e-06,-7.941462e-06
6.335000e-10,-9.648021e-06,-7.939159e-06
6.337500e-10,-9.635334e-06,-7.936810e-06
6.340000e-10,-9.622372e-06,-7.934413e-06
6.342500e-10,-9.609126e-06,-7.931963e-06
6.345000e-10,-9.595586e-06,-7.929459e-06
6.347500e-10,-9.581743e-06,-7.926898e-06
6.350000e-10,-9.567583e-06,-7.924277e-06
6.352500e-10,-9.553097e-06,-7.921596e-06
6.355000e-10,-9.538271e-06,-7.918854e-06
6.357500e-10,-9.523093e-06,-7.916048e-06
6.360000e-10,-9.507550e-06,-7.913177e-06
6.362500e-10,-9.491626e-06,-7.910238e-06
6.365000e-10,-9.475309e-06,-7.907228e-06
6.367500e-10,-9.458581e-06,-7.904143e-06
6.370000e-10,-9.441427e-06,-7.900981e-06
6.372500e-10,-9.423830e-06,-7.897737e-06
6.375000e-10,-9.405770e-06,-7.894410e-06
6.377500e-10,-9.387228e-06,-7.890996e-06
6.380000e-10,-9.368185e-06,-7.887490e-06
6.382500e-10,-9.348617e-06,-7.883891e-06
6.385000e-10,-9.328503e-06,-7.880193e-06
6.387500e-10,-9.307817e-06,-7.876392e-06
6.390000e-10,-9.286533e-06,-7.872483e-06
6.392500e-10,-9.264625e-06,-7.868462e-06
6.395000e-10,-9.242064e-06,-7.864324e-06
6.397500e-10,-9.218817e-06,-7.860062e-06
6.400000e-10,-9.194852e-06,-7.855671e-06
6.402500e-10,-9.170135e-06,-7.851145e-06
6.405000e-10,-9.144626e-06,-7.846478e-06
6.407500e-10,-9.118286e-06,-7.841661e-06
6.410000e-10,-9.091072e-06,-7.836688e-06
6.412500e-10,-9.062937e-06,-7.831551e-06
6.415000e-10,-9.033833e-06,-7.826241e-06
6.417500e-10,-9.003707e-06,-7.820748e-06
6.420000e-10,-8.972502e-06,-7.815063e-06
6.422500e-10,-8.940155e-06,-7.809176e-06
6.425000e-10,-8.906603e-06,-7.803073e-06
6.427500e-10,-8.871773e-06,-7.796745e-06
6.430000e-10,-8.835589e-06,-7.790176e-06
6.432500e-10,-8.797968e-06,-7.783352e-06
6.435000e-10,-8.758819e-06,-7.776259e-06
6.437500e-10,-8.718046e-06,-7.768879e-06
6.440000e-10,-8.675541e-06,-7.761193e-06
6.442500e-10,-8.631191e-06,-7.753183e-06
6.445000e-10,-8.584867e-06,-7.744826e-06
6.447500e-10,-8.536434e-06,-7.736099e-06
6.450000e-10,-8.485741e-06,-7.726976e-06
6.452500e-10,-8.432622e-06,-7.717429e-06
6.455000e-10,-8.376897e-06,-7.707427e-06
6.457500e-10,-8.318364e-06,-7.696936e-06
6.460000e-10,-8.256805e-06,-7.685918e-06
6.462500e-10,-8.191976e-06,-7.674334e-06
6.465000e-10,-8.123606e-06,-7.662136e-06
6.467500e-10,-8.051395e-06,-7.649275e-06
6.470000e-10,-7.975008e-06,-7.635694e-06
6.472500e-10,-7.894073e-06,-7.621331e-06
6.475000e-10,-7.808170e-06,-7.606116e-06
6.477500e-10,-7.716830e-06,-7.589971e-06
6.480000e-10,-7.619523e-06,-7.572809e-06
6.482500e-10,-7.515649e-06,-7.554529e-06
6.485000e-10,-7.404530e-06,-7.535021e-06
6.487500e-10,-7.285390e-06,-7.514158e-06
6.490000e-10,-7.157348e-06,-7.491795e-06
6.492500e-10,-7.019389e-06,-7.467768e-06
6.495000e-10,-6.870345e-06,-7.441886e-06
6.497500e-10,-6.708865e-06,-7.413934e-06
6.500000e-10,-6.533382e-06,-7.383658e-06
6.502500e-10,-6.342061e-06,-7.350767e-06
6.505000e-10,-6.132752e-06,-7.314919e-06
6.507500e-10,-5.902918e-06,-7.275713e-06
6.510000e-10,-5.649549e-06,-7.232676e-06
6.512500e-10,-5.369048e-06,-7.185248e-06
6.515000e-10,-5.057097e-06,-7.132759e-06
6.517500e-10,-4.708469e-06,-7.074405e-06
6.520000e-10,-4.316796e-06,-7.009213e-06
6.522500e-10,-3.874253e-06,-6.935995e-06
6.525000e-10,-3.371150e-06,-6.853297e-06
6.527500e-10,-2.795377e-06,-6.759313e-06
6.530000e-10,-2.131652e-06,-6.651787e-06
6.532500e-10,-1.360496e-06,-6.527874e-06
6.535000e-10,-4.567959e-07,-6.383944e-06
6.537500e-10,6.122028e-07,-6.215315e-06
6.540000e-10,1.889774e-06,-6.015879e-06
6.542500e-10,3.433867e-06,-5.777560e-06
6.545000e-10,5.323219e-06,-5.489534e-06
6.547500e-10,7.666430e-06,-5.137083e-06
6.550000e-10,1.061564e-05,-4.699883e-06
6.552500e-10,1.438727e-05,-4.149433e-06
6.555000e-10,1.929333e-05,-3.445176e-06
6.557500e-10,2.578794e-05,-2.528666e-06
6.560000e-10,3.453207e-05,-1.315110e-06
6.562500e-10,4.646944e-05,3.178777e-07
6.565000e-10,6.287240e-05,2.541996e-06
6.567500e-10,8.524575e-05,5.582027e-06
6.570000e-10,1.149647e-04,9.697551e-06
6.572500e-10,1.529191e-04,1.514654e-05
6.575000e-10,2.000837e-04,2.218472e-05
6.577500e-10,2.592397e-04,3.115552e-05
6.580000e-10,3.366521e-04,4.266217e-05
6.582500e-10,4.412667e-04,5.769136e-05
6.585000e-10,5.741691e-04,7.714389e-05
6.587500e-10,7.002241e-04,9.983832e-05
6.590000e-10,7.440174e-04,1.206311e-04
6.592500e-10,6.657209e-04,1.326720e-04
6.595000e-10,4.967062e-04,1.300924e-04
6.597500e-10,3.069526e-04,1.091303e-04
6.600000e-10,1.668843e-04,6.873966e-05
6.602500e-10,1.210792e-04,1.058408e-05
6.605000e-10,1.753298e-04,-6.107592e-05
6.607500e-10,2.912966e-04,-1.381834e-04
6.610000e-10,3.914710e-04,-2.066941e-04
6.612500e-10,4.097058e-04,-2.492783e-04
6.615000e-10,3.388527e-04,-2.529812e-04
6.617500e-10,2.151229e-04,-2.154550e-04
6.620000e-10,8.481916e-05,-1.470671e-04
6.622500e-10,-1.732168e-05,-6.741574e-05
6.625000e-10,-7.500858e-05,1.967276e-06
6.627500e-10,-8.874496e-05,4.512834e-05
6.630000e-10,-7.056882e-05,5.622238e-05
6.632500e-10,-3.750783e-05,3.977402e-05
6.635000e-10,-5.348762e-06,7.490248e-06
6.637500e-10,1.569216e-05,-2.653460e-05
6.640000e-10,2.239420e-05,-5.048673e-05
6.642500e-10,1.724041e-05,-5.809056e-05
6.645000e-10,5.652203e-06,-4.964722e-05
6.647500e-10,-6.764467e-06,-3.074676e-05
6.650000e-10,-1.602216e-05,-9.398494e-06
6.652500e-10,-2.040699e-05,7.145440e-06
6.655000e-10,-2.024171e-05,1.467774e-05
6.657500e-10,-1.713683e-05,1.280647e-05
6.660000e-10,-1.308826e-05,4.275091e-06
6.662500e-10,-9.722609e-06,-6.608994e-06
6.665000e-10,-7.887626e-06,-1.571899e-05
6.667500e-10,-7.629721e-06,-2.042218e-05
6.670000e-10,-8.450776e-06,-2.012456e-05
6.672500e-10,-9.664998e-06,-1.602381e-05
6.675000e-10,-1.069880e-05,-1.031529e-05
6.677500e-10,-1.125092e-05,-5.235689e-06
6.680000e-10,-1.130524e-05,-2.306004e-06
6.682500e-10,-1.103896e-05,-1.987409e-06
6.685000e-10,-1.069005e-05,-3.771822e-06
6.687500e-10,-1.044385e-05,-6.575162e-06
6.690000e-10,-1.037556e-05,-9.230792e-06
6.692500e-10,-1.045437e-05,-1.089544e-05
6.695000e-10,-1.058959e-05,-1.125296e-05
6.697500e-10,-1.068827e-05,-1.049504e-05
6.700000e-10,-1.069772e-05,-9.137208e-06
6.702500e-10,-1.061990e-05,-7.770262e-06
6.705000e-10,-1.049888e-05,-6.845998e-06
6.707500e-10,-1.039301e-05,-6.560775e-06
6.710000e-10,-1.034666e-05,-6.852356e-06
6.712500e-10,-1.037329e-05,-7.483501e-06
6.715000e-10,-1.045448e-05,-8.163226e-06
6.717500e-10,-1.055230e-05,-8.656132e-06
6.720000e-10,-1.062733e-05,-8.846427e-06
6.722500e-10,-1.065431e-05,-8.746545e-06
6.725000e-10,-1.062952e-05,-8.461207e-06
6.727500e-10,-1.056873e-05,-8.129907e-06
6.730000e-10,-1.049820e-05,-7.872294e-06
6.732500e-10,-1.044329e-05,-7.753811e-06
6.735000e-10,-1.041947e-05,-7.777874e-06
6.737500e-10,-1.042858e-05,-7.900450e-06
6.740000e-10,-1.046070e-05,-8.056520e-06
6.742500e-10,-1.049983e-05,-8.186698e-06
6.745000e-10,-1.053068e-05,-8.255188e-06
6.747500e-10,-1.054385e-05,-8.255424e-06
6.750000e-10,-1.053786e-05,-8.204692e-06
6.752500e-10,-1.051807e-05,-8.132368e-06
6.755000e-10,-1.049334e-05,-8.067241e-06
6.757500e-10,-1.047230e-05,-8.028330e-06
6.760000e-10,-1.046042e-05,-8.021258e-06
6.762500e-10,-1.045888e-05,-8.039917e-06
6.765000e-10,-1.046511e-05,-8.071503e-06
6.767500e-10,-1.047453e-05,-8.102393e-06
6.770000e-10,-1.048257e-05,-8.122745e-06
6.772500e-10,-1.048622e-05,-8.128668e-06
6.775000e-10,-1.048466e-05,-8.121912e-06
6.777500e-10,-1.047899e-05,-8.107818e-06
6.780000e-10,-1.047142e-05,-8.092671e-06
6.782500e-10,-1.046422e-05,-8.081438e-06
6.785000e-10,-1.045896e-05,-8.076535e-06
6.787500e-10,-1.045615e-05,-8.077728e-06
6.790000e-10,-1.045535e-05,-8.082911e-06
6.792500e-10,-1.045558e-05,-8.089262e-06
6.795000e-10,-1.045577e-05,-8.094336e-06
6.797500e-10,-1.045518e-05,-8.096731e-06
6.800000e-10,-1.045350e-05,-8.096264e-06
6.802500e-10,-1.045089e-05,-8.093703e-06
6.805000e-10,-1.044777e-05,-8.090277e-06
6.807500e-10,-1.044457e-05,-8.087162e-06
6.810000e-10,-1.044165e-05,-8.085129e-06
6.812500e-10,-1.043915e-05,-8.084403e-06
6.815000e-10,-1.043701e-05,-8.084738e-06
6.817500e-10,-1.043510e-05,-8.085616e-06
6.820000e-10,-1.043324e-05,-8.086483e-06
6.822500e-10,-1.043128e-05,-8.086933e-06
6.825000e-10,-1.042918e-05,-8.086797e-06
6.827500e-10,-1.042693e-05,-8.086136e-06
6.830000e-10,-1.042458e-05,-8.085161e-06
6.832500e-10,-1.042218e-05,-8.084126e-06
6.835000e-10,-1.041979e-05,-8.083239e-06
6.837500e-10,-1.041742e-05,-8.082604e-06
6.840000e-10,-1.041507e-05,-8.082217e-06
6.842500e-10,-1.041274e-05,-8.081996e-06
6.845000e-10,-1.041041e-05,-8.081826e-06
6.847500e-10,-1.040807e-05,-8.081604e-06
6.850000e-10,-1.040573e-05,-8.081272e-06
6.852500e-10,-1.040338e-05,-8.080821e-06
6.855000e-10,-1.040101e-05,-8.080282e-06
6.857500e-10,-1.039863e-05,-8.079707e-06
6.860000e-10,-1.039623e-05,-8.079143e-06
6.862500e-10,-1.039380e-05,-8.078623e-06
6.865000e-10,-1.039134e-05,-8.078154e-06
6.867500e-10,-1.038887e-05,-8.077724e-06
6.870000e-10,-1.038638e-05,-8.077309e-06
6.872500e-10,-1.038388e-05,-8.076888e-06
6.875000e-10,-1.038138e-05,-8.076445e-06
6.877500e-10,-1.037888e-05,-8.075976e-06
6.880000e-10,-1.037637e-05,-8.075485e-06
6.882500e-10,-1.037384e-05,-8.074982e-06
6.885000e-10,-1.037130e-05,-8.074477e-06
6.887500e-10,-1.036873e-05,-8.073978e-06
6.890000e-10,-1.036614e-05,-8.073486e-06
6.892500e-10,-1.036352e-05,-8.073000e-06
6.895000e-10,-1.036089e-05,-8.072514e-06
6.897500e-10,-1.035824e-05,-8.072024e-06
6.900000e-10,-1.035558e-05,-8.071527e-06
6.902500e-10,-1.035291e-05,-8.071022e-06
6.905000e-10,-1.035022e-05,-8.070511e-06
6.907500e-10,-1.034752e-05,-8.069995e-06
6.910000e-10,-1.034480e-05,-8.069476e-06
6.912500e-10,-1.034205e-05,-8.068956e-06
6.915000e-10,-1.033928e-05,-8.068434e-06
6.917500e-10,-1.033650e-05,-8.067909e-06
6.920000e-10,-1.033369e-05,-8.067382e-06
6.922500e-10,-1.033086e-05,-8.066849e-06
6.925000e-10,-1.032801e-05,-8.066312e-06
6.927500e-10,-1.032514e-05,-8.065771e-06
6.930000e-10,-1.032225e-05,-8.065224e-06
6.932500e-10,-1.031935e-05,-8.064674e-06
6.935000e-10,-1.031642e-05,-8.064121e-06
6.937500e-10,-1.031346e-05,-8.063563e-06
6.940000e-10,-1.031048e-05,-8.063002e-06
6.942500e-10,-1.030748e-05,-8.062437e-06
6.945000e-10,-1.030446e-05,-8.061867e-06
6.947500e-10,-1.030141e-05,-8.061293e-06
6.950000e-10,-1.029834e-05,-8.060713e-06
6.952500e-10,-1.029524e-05,-8.060129e-06
6.955000e-10,-1.029212e-05,-8.059540e-06
6.957500e-10,-1.028897e-05,-8.058947e-06
6.960000e-10,-1.028580e-05,-8.058348e-06
6.962500e-10,-1.028260e-05,-8.057746e-06
6.965000e-10,-1.027937e-05,-8.057138e-06
6.967500e-10,-1.027612e-05,-8.056525e-06
6.970000e-10,-1.027284e-05,-8.055907e-06
6.972500e-10,-1.026953e-05,-8.055284e-06
6.975000e-10,-1.026619e-05,-8.054655e-06
6.977500e-10,-1.026282e-05,-8.054020e-06
6.980000e-10,-1.025943e-05,-8.053380e-06
6.982500e-10,-1.025600e-05,-8.052735e-06
6.985000e-10,-1.025254e-05,-8.052083e-06
6.987500e-10,-1.024905e-05,-8.051426e-06
6.990000e-10,-1.024553e-05,-8.050764e-06
6.992500e-10,-1.024198e-05,-8.050095e-06
6.995000e-10,-1.023839e-05,-8.049420e-06
6.997500e-10,-1.023477e-05,-8.048739e-06
7.000000e-10,-1.023111e-05,-8.048051e-06
7.002500e-10,-1.022743e-05,-8.047357e-06
7.005000e-10,-1.022370e-05,-8.046656e-06
7.007500e-10,-1.021994e-05,-8.045949e-06
7.010000e-10,-1.021615e-05,-8.045235e-06
7.012500e-10,-1.021231e-05,-8.044514e-06
7.015000e-10,-1.020844e-05,-8.043786e-06
7.017500e-10,-1.020453e-05,-8.043050e-06
7.020000e-10,-1.020058e-05,-8.042308e-06
7.022500e-10,-1.019659e-05,-8.041558e-06
7.025000e-10,-1.019256e-05,-8.040800e-06
7.027500e-10,-1.018849e-05,-8.040035e-06
7.030000e-10,-1.018438e-05,-8.039262e-06
7.032500e-10,-1.018022e-05,-8.038481e-06
7.035000e-10,-1.017602e-05,-8.037692e-06
7.037500e-10,-1.017178e-05,-8.036894e-06
7.040000e-10,-1.016748e-05,-8.036089e-06
7.042500e-10,-1.016315e-05,-8.035274e-06
7.045000e-10,-1.015876e-05,-8.034451e-06
7.047500e-10,-1.015433e-05,-8.033619e-06
7.050000e-10,-1.014985e-05,-8.032777e-06
7.052500e-10,-1.014532e-05,-8.031927e-06
7.055000e-10,-1.014074e-05,-8.031067e-06
7.057500e-10,-1.013611e-05,-8.030197e-06
7.060000e-10,-1.013142e-05,-8.029318e-06
7.062500e-10,-1.012668e-05,-8.028429e-06
7.065000e-10,-1.012189e-05,-8.027529e-06
7.067500e-10,-1.011704e-05,-8.026619e-06
7.070000e-10,-1.011213e-05,-8.025699e-06
7.072500e-10,-1.010716e-05,-8.024767e-06
7.075000e-10,-1.010214e-05,-8.023825e-06
7.077500e-10,-1.009705e-05,-8.022871e-06
7.080000e-10,-1.009190e-05,-8.021906e-06
7.082500e-10,-1.008669e-05,-8.020929e-06
7.085000e-10,-1.008142e-05,-8.019940e-06
7.087500e-10,-1.007607e-05,-8.018939e-06
7.090000e-10,-1.007066e-05,-8.017926e-06
7.092500e-10,-1.006519e-05,-8.016900e-06
7.095000e-10,-1.005964e-05,-8.015860e-06
7.097500e-10,-1.005402e-05,-8.014808e-06
7.100000e-10,-1.004833e-05,-8.013742e-06
7.102500e-10,-1.008579e-05,-8.015262e-06
7.105000e-10,-1.015432e-05,-8.020356e-06
7.107500e-10,-1.028060e-05,-8.032254e-06
7.110000e-10,-1.046393e-05,-8.053261e-06
7.112500e-10,-1.073219e-05,-8.086951e-06
7.115000e-10,-1.104480e-05,-8.133035e-06
7.117500e-10,-1.139325e-05,-8.190850e-06
7.120000e-10,-1.174472e-05,-8.256696e-06
7.122500e-10,-1.206424e-05,-8.324818e-06
7.125000e-10,-1.232182e-05,-8.388342e-06
7.127500e-10,-1.249870e-05,-8.440664e-06
7.130000e-10,-1.259131e-05,-8.476951e-06
7.132500e-10,-1.261148e-05,-8.495332e-06
7.135000e-10,-1.258283e-05,-8.497404e-06
7.137500e-10,-1.253412e-05,-8.487845e-06
7.140000e-10,-1.249178e-05,-8.473214e-06
7.142500e-10,-1.247362e-05,-8.460240e-06
7.145000e-10,-1.248564e-05,-8.454104e-06
7.147500e-10,-1.252260e-05,-8.457208e-06
7.150000e-10,-1.257170e-05,-8.468786e-06
7.152500e-10,-1.261791e-05,-8.485452e-06
7.155000e-10,-1.264906e-05,-8.502465e-06
7.157500e-10,-1.265917e-05,-8.515296e-06
7.160000e-10,-1.264931e-05,-8.520994e-06
7.162500e-10,-1.262600e-05,-8.518940e-06
7.165000e-10,-1.259834e-05,-8.510813e-06
7.167500e-10,-1.257468e-05,-8.499836e-06
7.170000e-10,-1.256028e-05,-8.489628e-06
7.172500e-10,-1.255633e-05,-8.483044e-06
7.175000e-10,-1.256042e-05,-8.481404e-06
7.177500e-10,-1.256814e-05,-8.484282e-06
7.180000e-10,-1.257485e-05,-8.489891e-06
7.182500e-10,-1.257725e-05,-8.495835e-06
7.185000e-10,-1.257413e-05,-8.499959e-06
7.187500e-10,-1.256629e-05,-8.501006e-06
7.190000e-10,-1.255584e-05,-8.498880e-06
7.192500e-10,-1.254524e-05,-8.494507e-06
7.195000e-10,-1.253641e-05,-8.489375e-06
7.197500e-10,-1.253027e-05,-8.484968e-06
7.200000e-10,-1.252666e-05,-8.482291e-06
7.202500e-10,-1.252467e-05,-8.481623e-06
7.205000e-10,-1.252310e-05,-8.482549e-06
7.207500e-10,-1.252093e-05,-8.484214e-06
7.210000e-10,-1.251760e-05,-8.485677e-06
7.212500e-10,-1.251307e-05,-8.486235e-06
7.215000e-10,-1.250774e-05,-8.485606e-06
7.217500e-10,-1.250216e-05,-8.483952e-06
7.220000e-10,-1.249683e-05,-8.481739e-06
7.222500e-10,-1.249207e-05,-8.479532e-06
7.225000e-10,-1.248792e-05,-8.477789e-06
7.227500e-10,-1.248425e-05,-8.476731e-06
7.230000e-10,-1.248081e-05,-8.476313e-06
7.232500e-10,-1.247735e-05,-8.476293e-06
7.235000e-10,-1.247372e-05,-8.476347e-06
7.237500e-10,-1.246988e-05,-8.476194e-06
7.240000e-10,-1.246588e-05,-8.475681e-06
7.242500e-10,-1.246182e-05,-8.474807e-06
7.245000e-10,-1.245780e-05,-8.473691e-06
7.247500e-10,-1.245391e-05,-8.472514e-06
7.250000e-10,-1.245015e-05,-8.471439e-06
7.252500e-10,-1.244652e-05,-8.470564e-06
7.255000e-10,-1.244297e-05,-8.469904e-06
7.257500e-10,-1.243946e-05,-8.469399e-06
7.260000e-10,-1.243595e-05,-8.468954e-06
7.262500e-10,-1.243244e-05,-8.468477e-06
7.265000e-10,-1.242893e-05,-8.467909e-06
7.267500e-10,-1.242543e-05,-8.467234e-06
7.270000e-10,-1.242197e-05,-8.466480e-06
7.272500e-10,-1.241854e-05,-8.465695e-06
7.275000e-10,-1.241515e-05,-8.464932e-06
7.277500e-10,-1.241180e-05,-8.464223e-06
7.280000e-10,-1.240850e-05,-8.463580e-06
7.282500e-10,-1.240522e-05,-8.462989e-06
7.285000e-10,-1.240197e-05,-8.462426e-06
7.287500e-10,-1.239875e-05,-8.461864e-06
7.290000e-10,-1.239555e-05,-8.461283e-06
7.292500e-10,-1.239238e-05,-8.460678e-06
7.295000e-10,-1.238924e-05,-8.460053e-06
7.297500e-10,-1.238612e-05,-8.459420e-06
7.300000e-10,-1.238302e-05,-8.458794e-06
7.302500e-10,-1.237995e-05,-8.458183e-06
7.305000e-10,-1.237691e-05,-8.457593e-06
7.307500e-10,-1.237389e-05,-8.457020e-06
7.310000e-10,-1.237089e-05,-8.456459e-06
7.312500e-10,-1.236793e-05,-8.455902e-06
7.315000e-10,-1.236498e-05,-8.455346e-06
7.317500e-10,-1.236206e-05,-8.454786e-06
7.320000e-10,-1.235916e-05,-8.454224e-06
7.322500e-10,-1.235629e-05,-8.453663e-06
7.325000e-10,-1.235343e-05,-8.453106e-06
7.327500e-10,-1.235060e-05,-8.452555e-06
7.330000e-10,-1.234778e-05,-8.452012e-06
7.332500e-10,-1.234499e-05,-8.451476e-06
7.335000e-10,-1.234221e-05,-8.450946e-06
7.337500e-10,-1.233946e-05,-8.450420e-06
7.340000e-10,-1.233673e-05,-8.449897e-06
7.342500e-10,-1.233402e-05,-8.449376e-06
7.345000e-10,-1.233133e-05,-8.448858e-06
7.347500e-10,-1.232865e-05,-8.448342e-06
7.350000e-10,-1.232600e-05,-8.447830e-06
7.352500e-10,-1.232336e-05,-8.447321e-06
7.355000e-10,-1.232074e-05,-8.446817e-06
7.357500e-10,-1.231813e-05,-8.446317e-06
7.360000e-10,-1.231555e-05,-8.445820e-06
7.362500e-10,-1.231298e-05,-8.445327e-06
7.365000e-10,-1.231042e-05,-8.444837e-06
7.367500e-10,-1.230789e-05,-8.444350e-06
7.370000e-10,-1.230537e-05,-8.443865e-06
7.372500e-10,-1.230286e-05,-8.443384e-06
7.375000e-10,-1.230038e-05,-8.442906e-06
7.377500e-10,-1.229790e-05,-8.442430e-06
7.380000e-10,-1.229544e-05,-8.441958e-06
7.382500e-10,-1.229300e-05,-8.441488e-06
7.385000e-10,-1.229057e-05,-8.441022e-06
7.387500e-10,-1.228815e-05,-8.440558e-06
7.390000e-10,-1.228575e-05,-8.440096e-06
7.392500e-10,-1.228336e-05,-8.439638e-06
7.395000e-10,-1.228099e-05,-8.439182e-06
7.397500e-10,-1.227862e-05,-8.438728e-06
7.400000e-10,-1.227627e-05,-8.438277e-06
7.402500e-10,-1.227394e-05,-8.437829e-06
7.405000e-10,-1.227161e-05,-8.437382e-06
7.407500e-10,-1.226930e-05,-8.436939e-06
7.410000e-10,-1.226700e-05,-8.436497e-06
7.412500e-10,-1.226471e-05,-8.436058e-06
7.415000e-10,-1.226243e-05,-8.435621e-06
7.417500e-10,-1.226016e-05,-8.435186e-06
7.420000e-10,-1.225791e-05,-8.434753e-06
7.422500e-10,-1.225566e-05,-8.434322e-06
7.425000e-10,-1.225342e-05,-8.433893e-06
7.427500e-10,-1.225120e-05,-8.433467e-06
7.430000e-10,-1.224898e-05,-8.433042e-06
7.432500e-10,-1.224678e-05,-8.432619e-06
7.435000e-10,-1.224458e-05,-8.432198e-06
7.437500e-10,-1.224239e-05,-8.431779e-06
7.440000e-10,-1.224021e-05,-8.431361e-06
7.442500e-10,-1.223804e-05,-8.430945e-06
7.445000e-10,-1.223588e-05,-8.430531e-06
7.447500e-10,-1.223373e-05,-8.430118e-06
7.450000e-10,-1.223158e-05,-8.429708e-06
