time,"V(2)","V(8)"
5.855000e-10,-8.551416e-06,-1.378551e-05
5.857500e-10,-8.525678e-06,-1.375977e-05
5.860000e-10,-8.496431e-06,-1.373052e-05
5.862500e-10,-8.462960e-06,-1.369705e-05
5.865000e-10,-8.424362e-06,-1.365845e-05
5.867500e-10,-8.379473e-06,-1.361357e-05
5.870000e-10,-8.326784e-06,-1.356088e-05
5.872500e-10,-8.264306e-06,-1.349840e-05
5.875000e-10,-8.189382e-06,-1.342347e-05
5.877500e-10,-8.098403e-06,-1.333250e-05
5.880000e-10,-7.986388e-06,-1.322048e-05
5.882500e-10,-7.846330e-06,-1.308042e-05
5.885000e-10,-7.668186e-06,-1.290228e-05
5.887500e-10,-7.437297e-06,-1.267139e-05
5.890000e-10,-7.131944e-06,-1.236604e-05
5.892500e-10,-6.719758e-06,-1.195385e-05
5.895000e-10,-6.153356e-06,-1.138745e-05
5.897500e-10,-5.368115e-06,-1.060221e-05
5.900000e-10,-4.290823e-06,-9.524915e-06
5.902500e-10,-2.869206e-06,-8.103299e-06
5.905000e-10,-1.115494e-06,-6.349587e-06
5.907500e-10,8.522695e-07,-4.381823e-06
5.910000e-10,2.786594e-06,-2.447499e-06
5.912500e-10,4.325972e-06,-9.081205e-07
5.915000e-10,5.060265e-06,-1.738271e-07
5.917500e-10,4.638006e-06,-5.960861e-07
5.920000e-10,2.888904e-06,-2.345189e-06
5.922500e-10,-7.825638e-08,-5.312349e-06
5.925000e-10,-3.843516e-06,-9.077609e-06
5.927500e-10,-7.736419e-06,-1.297051e-05
5.930000e-10,-1.098811e-05,-1.622220e-05
5.932500e-10,-1.293924e-05,-1.817333e-05
5.935000e-10,-1.324029e-05,-1.847439e-05
5.937500e-10,-1.197345e-05,-1.720754e-05
5.940000e-10,-9.644863e-06,-1.487896e-05
5.942500e-10,-7.040050e-06,-1.227414e-05
5.945000e-10,-4.985407e-06,-1.021950e-05
5.947500e-10,-4.095402e-06,-9.329494e-06
5.950000e-10,-4.591157e-06,-9.825250e-06
5.952500e-10,-6.250475e-06,-1.148457e-05
5.955000e-10,-8.502561e-06,-1.373665e-05
5.957500e-10,-1.063092e-05,-1.586501e-05
5.960000e-10,-1.201247e-05,-1.724657e-05
5.962500e-10,-1.231119e-05,-1.754528e-05
5.965000e-10,-1.156348e-05,-1.679757e-05
5.967500e-10,-1.013306e-05,-1.536715e-05
5.970000e-10,-8.560326e-06,-1.379442e-05
5.972500e-10,-7.366743e-06,-1.260084e-05
5.975000e-10,-6.885794e-06,-1.211989e-05
5.977500e-10,-7.175835e-06,-1.240993e-05
5.980000e-10,-8.035568e-06,-1.326966e-05
5.982500e-10,-9.104819e-06,-1.433891e-05
5.985000e-10,-1.000580e-05,-1.523990e-05
5.987500e-10,-1.047155e-05,-1.570564e-05
5.990000e-10,-1.041921e-05,-1.565330e-05
5.992500e-10,-9.950394e-06,-1.518449e-05
5.995000e-10,-9.288711e-06,-1.452280e-05
5.997500e-10,-8.685046e-06,-1.391914e-05
6.000000e-10,-8.630646e-06,-1.386474e-05
6.002500e-10,-8.981967e-06,-1.421606e-05
6.005000e-10,-9.930333e-06,-1.516443e-05
6.007500e-10,-1.119538e-05,-1.642947e-05
6.010000e-10,-1.243887e-05,-1.767296e-05
6.012500e-10,-1.327822e-05,-1.851232e-05
6.015000e-10,-1.340561e-05,-1.863970e-05
6.017500e-10,-1.269789e-05,-1.793198e-05
6.020000e-10,-1.127576e-05,-1.650985e-05
6.022500e-10,-9.483961e-06,-1.471805e-05
6.025000e-10,-7.792052e-06,-1.302614e-05
6.027500e-10,-6.645916e-06,-1.188001e-05
6.030000e-10,-6.321546e-06,-1.155564e-05
6.032500e-10,-6.834432e-06,-1.206853e-05
6.035000e-10,-7.938569e-06,-1.317266e-05
6.037500e-10,-9.215975e-06,-1.445007e-05
6.040000e-10,-1.022385e-05,-1.545794e-05
6.042500e-10,-1.064510e-05,-1.587920e-05
6.045000e-10,-1.038774e-05,-1.562183e-05
6.047500e-10,-9.599005e-06,-1.483310e-05
6.050000e-10,-8.593898e-06,-1.382799e-05
6.052500e-10,-7.729745e-06,-1.296384e-05
6.055000e-10,-7.276948e-06,-1.251104e-05
6.057500e-10,-7.333463e-06,-1.256756e-05
6.060000e-10,-7.809973e-06,-1.304407e-05
6.062500e-10,-8.483728e-06,-1.371782e-05
6.065000e-10,-9.093818e-06,-1.432791e-05
6.067500e-10,-9.438335e-06,-1.467243e-05
6.070000e-10,-9.437780e-06,-1.467187e-05
6.072500e-10,-9.145851e-06,-1.437994e-05
6.075000e-10,-8.710656e-06,-1.394475e-05
6.077500e-10,-8.307434e-06,-1.354153e-05
6.080000e-10,-8.071605e-06,-1.330570e-05
6.082500e-10,-8.056665e-06,-1.329076e-05
6.085000e-10,-8.228562e-06,-1.346265e-05
6.087500e-10,-8.492785e-06,-1.372688e-05
6.090000e-10,-8.738868e-06,-1.397296e-05
6.092500e-10,-8.883043e-06,-1.411714e-05
6.095000e-10,-8.893655e-06,-1.412775e-05
6.097500e-10,-8.792981e-06,-1.402707e-05
6.100000e-10,-8.638988e-06,-1.387308e-05
6.102500e-10,-8.490552e-06,-1.372464e-05
6.105000e-10,-8.393797e-06,-1.362789e-05
6.107500e-10,-8.357827e-06,-1.359192e-05
6.110000e-10,-8.363824e-06,-1.359792e-05
6.112500e-10,-8.377629e-06,-1.361172e-05
6.115000e-10,-8.368026e-06,-1.360212e-05
6.117500e-10,-8.320766e-06,-1.355486e-05
6.120000e-10,-8.243114e-06,-1.347721e-05
6.122500e-10,-8.158339e-06,-1.339243e-05
6.125000e-10,-8.093844e-06,-1.332794e-05
6.127500e-10,-8.068724e-06,-1.330282e-05
6.130000e-10,-8.086079e-06,-1.332017e-05
6.132500e-10,-8.132737e-06,-1.336683e-05
6.135000e-10,-8.185714e-06,-1.341981e-05
6.137500e-10,-8.222041e-06,-1.345613e-05
6.140000e-10,-8.227641e-06,-1.346173e-05
6.142500e-10,-8.201796e-06,-1.343589e-05
6.145000e-10,-8.155935e-06,-1.339003e-05
6.147500e-10,-8.107877e-06,-1.334197e-05
6.150000e-10,-8.074307e-06,-1.330840e-05
6.152500e-10,-8.064617e-06,-1.329871e-05
6.155000e-10,-8.078310e-06,-1.331240e-05
6.157500e-10,-8.106479e-06,-1.334057e-05
6.160000e-10,-8.136255e-06,-1.337035e-05
6.162500e-10,-8.156112e-06,-1.339020e-05
6.165000e-10,-8.159899e-06,-1.339399e-05
6.167500e-10,-8.148267e-06,-1.338236e-05
6.170000e-10,-8.127356e-06,-1.336145e-05
6.172500e-10,-8.105649e-06,-1.333974e-05
6.175000e-10,-8.090486e-06,-1.332458e-05
6.177500e-10,-8.085567e-06,-1.331966e-05
6.180000e-10,-8.090239e-06,-1.332433e-05
6.182500e-10,-8.100507e-06,-1.333460e-05
6.185000e-10,-8.111098e-06,-1.334519e-05
6.187500e-10,-8.117621e-06,-1.335171e-05
6.190000e-10,-8.118000e-06,-1.335209e-05
6.192500e-10,-8.112785e-06,-1.334688e-05
6.195000e-10,-8.104430e-06,-1.333852e-05
6.197500e-10,-8.096021e-06,-1.333011e-05
6.200000e-10,-8.090013e-06,-1.332411e-05
6.202500e-10,-8.087465e-06,-1.332156e-05
6.205000e-10,-8.087949e-06,-1.332204e-05
6.207500e-10,-8.090021e-06,-1.332411e-05
6.210000e-10,-8.091978e-06,-1.332607e-05
6.212500e-10,-8.092538e-06,-1.332663e-05
6.215000e-10,-8.091219e-06,-1.332531e-05
6.217500e-10,-8.088333e-06,-1.332243e-05
6.220000e-10,-8.084684e-06,-1.331878e-05
6.222500e-10,-8.081156e-06,-1.331525e-05
6.225000e-10,-8.078362e-06,-1.331246e-05
6.227500e-10,-8.076483e-06,-1.331058e-05
6.230000e-10,-8.075306e-06,-1.330940e-05
6.232500e-10,-8.074404e-06,-1.330850e-05
6.235000e-10,-8.073354e-06,-1.330745e-05
6.237500e-10,-8.071893e-06,-1.330599e-05
6.240000e-10,-8.069981e-06,-1.330407e-05
6.242500e-10,-8.067751e-06,-1.330184e-05
6.245000e-10,-8.065413e-06,-1.329951e-05
6.247500e-10,-8.063149e-06,-1.329724e-05
6.250000e-10,-8.061047e-06,-1.329514e-05
6.252500e-10,-8.059095e-06,-1.329319e-05
6.255000e-10,-8.057212e-06,-1.329130e-05
6.257500e-10,-8.055304e-06,-1.328940e-05
6.260000e-10,-8.053308e-06,-1.328740e-05
6.262500e-10,-8.051208e-06,-1.328530e-05
6.265000e-10,-8.049030e-06,-1.328312e-05
6.267500e-10,-8.046816e-06,-1.328091e-05
6.270000e-10,-8.044600e-06,-1.327869e-05
6.272500e-10,-8.042392e-06,-1.327648e-05
6.275000e-10,-8.040180e-06,-1.327427e-05
6.277500e-10,-8.037940e-06,-1.327203e-05
6.280000e-10,-8.035651e-06,-1.326974e-05
6.282500e-10,-8.033305e-06,-1.326740e-05
6.285000e-10,-8.030910e-06,-1.326500e-05
6.287500e-10,-8.028482e-06,-1.326257e-05
6.290000e-10,-8.026037e-06,-1.326013e-05
6.292500e-10,-8.023582e-06,-1.325767e-05
6.295000e-10,-8.021112e-06,-1.325520e-05
6.297500e-10,-8.018613e-06,-1.325271e-05
6.300000e-10,-8.016072e-06,-1.325016e-05
6.302500e-10,-8.013476e-06,-1.324757e-05
6.305000e-10,-8.010824e-06,-1.324492e-05
6.307500e-10,-8.008122e-06,-1.324221e-05
6.310000e-10,-8.005379e-06,-1.323947e-05
6.312500e-10,-8.002606e-06,-1.323670e-05
6.315000e-10,-7.999805e-06,-1.323390e-05
6.317500e-10,-7.996976e-06,-1.323107e-05
6.320000e-10,-7.994109e-06,-1.322820e-05
6.322500e-10,-7.991196e-06,-1.322529e-05
6.325000e-10,-7.988230e-06,-1.322232e-05
6.327500e-10,-7.985208e-06,-1.321930e-05
6.330000e-10,-7.982130e-06,-1.321622e-05
6.332500e-10,-7.979000e-06,-1.321309e-05
6.335000e-10,-7.975822e-06,-1.320991e-05
6.337500e-10,-7.972598e-06,-1.320669e-05
6.340000e-10,-7.969327e-06,-1.320342e-05
6.342500e-10,-7.966007e-06,-1.320010e-05
6.345000e-10,-7.962631e-06,-1.319672e-05
6.347500e-10,-7.959196e-06,-1.319329e-05
6.350000e-10,-7.955698e-06,-1.318979e-05
6.352500e-10,-7.952135e-06,-1.318623e-05
6.355000e-10,-7.948508e-06,-1.318260e-05
6.357500e-10,-7.944817e-06,-1.317891e-05
6.360000e-10,-7.941061e-06,-1.317515e-05
6.362500e-10,-7.937240e-06,-1.317133e-05
6.365000e-10,-7.933350e-06,-1.316744e-05
6.367500e-10,-7.929390e-06,-1.316348e-05
6.370000e-10,-7.925355e-06,-1.315945e-05
6.372500e-10,-7.921242e-06,-1.315533e-05
6.375000e-10,-7.917049e-06,-1.315114e-05
6.377500e-10,-7.912774e-06,-1.314687e-05
6.380000e-10,-7.908415e-06,-1.314251e-05
6.382500e-10,-7.903969e-06,-1.313806e-05
6.385000e-10,-7.899435e-06,-1.313353e-05
6.387500e-10,-7.894810e-06,-1.312890e-05
6.390000e-10,-7.890089e-06,-1.312418e-05
6.392500e-10,-7.885271e-06,-1.311936e-05
6.395000e-10,-7.880350e-06,-1.311444e-05
6.397500e-10,-7.875323e-06,-1.310942e-05
6.400000e-10,-7.870188e-06,-1.310428e-05
6.402500e-10,-7.864939e-06,-1.309903e-05
6.405000e-10,-7.859574e-06,-1.309367e-05
6.407500e-10,-7.854088e-06,-1.308818e-05
6.410000e-10,-7.848478e-06,-1.308257e-05
6.412500e-10,-7.842737e-06,-1.307683e-05
6.415000e-10,-7.836862e-06,-1.307095e-05
6.417500e-10,-7.830847e-06,-1.306494e-05
6.420000e-10,-7.824687e-06,-1.305878e-05
6.422500e-10,-7.818376e-06,-1.305247e-05
6.425000e-10,-7.811908e-06,-1.304600e-05
6.427500e-10,-7.805277e-06,-1.303937e-05
6.430000e-10,-7.798476e-06,-1.303257e-05
6.432500e-10,-7.791499e-06,-1.302559e-05
6.435000e-10,-7.784338e-06,-1.301843e-05
6.437500e-10,-7.776985e-06,-1.301108e-05
6.440000e-10,-7.769432e-06,-1.300352e-05
6.442500e-10,-7.761670e-06,-1.299576e-05
6.445000e-10,-7.753691e-06,-1.298778e-05
6.447500e-10,-7.745483e-06,-1.297958e-05
6.450000e-10,-7.737037e-06,-1.297113e-05
6.452500e-10,-7.728342e-06,-1.296243e-05
6.455000e-10,-7.719385e-06,-1.295348e-05
6.457500e-10,-7.710155e-06,-1.294425e-05
6.460000e-10,-7.700638e-06,-1.293473e-05
6.462500e-10,-7.690820e-06,-1.292491e-05
6.465000e-10,-7.680685e-06,-1.291478e-05
6.467500e-10,-7.670217e-06,-1.290431e-05
6.470000e-10,-7.659398e-06,-1.289349e-05
6.472500e-10,-7.648211e-06,-1.288230e-05
6.475000e-10,-7.636634e-06,-1.287073e-05
6.477500e-10,-7.624647e-06,-1.285874e-05
6.480000e-10,-7.612226e-06,-1.284632e-05
6.482500e-10,-7.599346e-06,-1.283344e-05
6.485000e-10,-7.585981e-06,-1.282007e-05
6.487500e-10,-7.572100e-06,-1.280619e-05
6.490000e-10,-7.557673e-06,-1.279177e-05
6.492500e-10,-7.542666e-06,-1.277676e-05
6.495000e-10,-7.527041e-06,-1.276113e-05
6.497500e-10,-7.510759e-06,-1.274485e-05
6.500000e-10,-7.493776e-06,-1.272787e-05
6.502500e-10,-7.476043e-06,-1.271014e-05
6.505000e-10,-7.457510e-06,-1.269160e-05
6.507500e-10,-7.438119e-06,-1.267221e-05
6.510000e-10,-7.417806e-06,-1.265190e-05
6.512500e-10,-7.396505e-06,-1.263060e-05
6.515000e-10,-7.374139e-06,-1.260823e-05
6.517500e-10,-7.350624e-06,-1.258472e-05
6.520000e-10,-7.325869e-06,-1.255996e-05
6.522500e-10,-7.299770e-06,-1.253386e-05
6.525000e-10,-7.272215e-06,-1.250631e-05
6.527500e-10,-7.243077e-06,-1.247717e-05
6.530000e-10,-7.212214e-06,-1.244631e-05
6.532500e-10,-7.179467e-06,-1.241356e-05
6.535000e-10,-7.144659e-06,-1.237875e-05
6.537500e-10,-7.107588e-06,-1.234168e-05
6.540000e-10,-7.068028e-06,-1.230212e-05
6.542500e-10,-7.025720e-06,-1.225981e-05
6.545000e-10,-6.980372e-06,-1.221446e-05
6.547500e-10,-6.931648e-06,-1.216574e-05
6.550000e-10,-6.879164e-06,-1.211326e-05
6.552500e-10,-6.822476e-06,-1.205657e-05
6.555000e-10,-6.761072e-06,-1.199516e-05
6.557500e-10,-6.694356e-06,-1.192845e-05
6.560000e-10,-6.621631e-06,-1.185572e-05
6.562500e-10,-6.542081e-06,-1.177617e-05
6.565000e-10,-6.454741e-06,-1.168883e-05
6.567500e-10,-6.358466e-06,-1.159256e-05
6.570000e-10,-6.251887e-06,-1.148598e-05
6.572500e-10,-6.133362e-06,-1.136745e-05
6.575000e-10,-6.000899e-06,-1.123499e-05
6.577500e-10,-5.852073e-06,-1.108617e-05
6.580000e-10,-5.683902e-06,-1.091799e-05
6.582500e-10,-5.492691e-06,-1.072678e-05
6.585000e-10,-5.273821e-06,-1.050791e-05
6.587500e-10,-5.021462e-06,-1.025555e-05
6.590000e-10,-4.728181e-06,-9.962273e-06
6.592500e-10,-4.384393e-06,-9.618486e-06
6.595000e-10,-3.977603e-06,-9.211695e-06
6.597500e-10,-3.491310e-06,-8.725402e-06
6.600000e-10,-2.903443e-06,-8.137535e-06
6.602500e-10,-2.184076e-06,-7.418169e-06
6.605000e-10,-1.292075e-06,-6.526167e-06
6.607500e-10,-1.701363e-07,-5.404229e-06
6.610000e-10,1.262482e-06,-3.971611e-06
6.612500e-10,3.120378e-06,-2.113714e-06
6.615000e-10,5.565895e-06,3.318021e-07
6.617500e-10,8.824309e-06,3.590216e-06
6.620000e-10,1.319036e-05,7.956262e-06
6.622500e-10,1.899935e-05,1.376526e-05
6.625000e-10,2.652196e-05,2.128787e-05
6.627500e-10,3.578324e-05,3.054914e-05
6.630000e-10,4.641541e-05,4.118132e-05
6.632500e-10,5.765301e-05,5.241892e-05
6.635000e-10,6.847205e-05,6.323796e-05
6.637500e-10,7.784815e-05,7.261406e-05
6.640000e-10,8.507533e-05,7.984124e-05
6.642500e-10,9.005301e-05,8.481892e-05
6.645000e-10,9.346414e-05,8.823005e-05
6.647500e-10,9.681554e-05,9.158145e-05
6.650000e-10,1.023710e-04,9.713690e-05
6.652500e-10,1.130584e-04,1.078243e-04
6.655000e-10,1.324541e-04,1.272200e-04
6.657500e-10,1.649212e-04,1.596871e-04
6.660000e-10,2.158889e-04,2.106548e-04
6.662500e-10,2.922133e-04,2.869792e-04
6.665000e-10,4.031152e-04,3.978811e-04
6.667500e-10,5.628647e-04,5.576306e-04
6.670000e-10,7.883736e-04,7.831395e-04
6.672500e-10,1.055059e-03,1.049825e-03
6.675000e-10,1.213078e-03,1.207844e-03
6.677500e-10,1.121527e-03,1.116293e-03
6.680000e-10,8.057860e-04,8.005519e-04
6.682500e-10,3.857404e-04,3.805063e-04
6.685000e-10,-5.171679e-06,-1.040577e-05
6.687500e-10,-2.616842e-04,-2.669182e-04
6.690000e-10,-3.355653e-04,-3.407994e-04
6.692500e-10,-2.496780e-04,-2.549121e-04
6.695000e-10,-7.833981e-05,-8.357390e-05
6.697500e-10,9.133249e-05,8.609840e-05
6.700000e-10,1.953842e-04,1.901501e-04
6.702500e-10,2.113080e-04,2.060739e-04
6.705000e-10,1.544651e-04,1.492310e-04
6.707500e-10,6.149401e-05,5.625992e-05
6.710000e-10,-2.794230e-05,-3.317640e-05
6.712500e-10,-8.505658e-05,-9.029067e-05
6.715000e-10,-9.919615e-05,-1.044302e-04
6.717500e-10,-7.740018e-05,-8.263427e-05
6.720000e-10,-3.751984e-05,-4.275393e-05
6.722500e-10,1.145040e-06,-4.089053e-06
6.725000e-10,2.533174e-05,2.009764e-05
6.727500e-10,3.092559e-05,2.569149e-05
6.730000e-10,2.172488e-05,1.649078e-05
6.732500e-10,5.633417e-06,3.993246e-07
6.735000e-10,-9.511254e-06,-1.474535e-05
6.737500e-10,-1.880762e-05,-2.404171e-05
6.740000e-10,-2.115793e-05,-2.639202e-05
6.742500e-10,-1.839454e-05,-2.362863e-05
6.745000e-10,-1.354356e-05,-1.877766e-05
6.747500e-10,-9.200807e-06,-1.443490e-05
6.750000e-10,-6.653779e-06,-1.188787e-05
6.752500e-10,-5.873552e-06,-1.110764e-05
6.755000e-10,-6.088925e-06,-1.132302e-05
6.757500e-10,-6.488441e-06,-1.172253e-05
6.760000e-10,-6.676127e-06,-1.191022e-05
6.762500e-10,-6.734260e-06,-1.196835e-05
6.765000e-10,-6.981698e-06,-1.221579e-05
6.767500e-10,-7.646967e-06,-1.288106e-05
6.770000e-10,-8.664106e-06,-1.389820e-05
6.772500e-10,-9.686387e-06,-1.492048e-05
6.775000e-10,-1.027776e-05,-1.551186e-05
6.777500e-10,-1.015415e-05,-1.538824e-05
6.780000e-10,-9.338527e-06,-1.457262e-05
6.782500e-10,-8.154902e-06,-1.338900e-05
6.785000e-10,-7.075854e-06,-1.230995e-05
6.787500e-10,-6.508926e-06,-1.174302e-05
6.790000e-10,-6.627052e-06,-1.186114e-05
6.792500e-10,-7.315649e-06,-1.254974e-05
6.795000e-10,-8.247510e-06,-1.348160e-05
6.797500e-10,-9.038660e-06,-1.427275e-05
6.800000e-10,-9.409225e-06,-1.464332e-05
6.802500e-10,-9.281148e-06,-1.451524e-05
6.805000e-10,-8.780611e-06,-1.401470e-05
6.807500e-10,-8.157677e-06,-1.339177e-05
6.810000e-10,-7.668460e-06,-1.290255e-05
6.812500e-10,-7.473724e-06,-1.270782e-05
6.815000e-10,-7.592351e-06,-1.282644e-05
6.817500e-10,-7.919158e-06,-1.315325e-05
6.820000e-10,-8.288713e-06,-1.352281e-05
6.822500e-10,-8.551314e-06,-1.378541e-05
6.825000e-10,-8.628506e-06,-1.386260e-05
6.827500e-10,-8.529719e-06,-1.376381e-05
6.830000e-10,-8.330776e-06,-1.356487e-05
6.832500e-10,-8.130345e-06,-1.336444e-05
6.835000e-10,-8.006186e-06,-1.324028e-05
6.837500e-10,-7.988854e-06,-1.322295e-05
6.840000e-10,-8.059844e-06,-1.329394e-05
6.842500e-10,-8.169834e-06,-1.340393e-05
6.845000e-10,-8.265381e-06,-1.349947e-05
6.847500e-10,-8.311408e-06,-1.354550e-05
6.850000e-10,-8.301224e-06,-1.353532e-05
6.852500e-10,-8.252688e-06,-1.348678e-05
6.855000e-10,-8.195132e-06,-1.342922e-05
6.857500e-10,-8.154509e-06,-1.338860e-05
6.860000e-10,-8.143337e-06,-1.337743e-05
6.862500e-10,-8.158587e-06,-1.339268e-05
6.865000e-10,-8.186622e-06,-1.342071e-05
6.867500e-10,-8.211536e-06,-1.344563e-05
6.870000e-10,-8.222576e-06,-1.345667e-05
6.872500e-10,-8.217662e-06,-1.345175e-05
6.875000e-10,-8.202351e-06,-1.343644e-05
6.877500e-10,-8.185668e-06,-1.341976e-05
6.880000e-10,-8.175314e-06,-1.340941e-05
6.882500e-10,-8.174471e-06,-1.340856e-05
6.885000e-10,-8.181291e-06,-1.341538e-05
6.887500e-10,-8.190736e-06,-1.342483e-05
6.890000e-10,-8.197487e-06,-1.343158e-05
6.892500e-10,-8.198419e-06,-1.343251e-05
6.895000e-10,-8.193617e-06,-1.342771e-05
6.897500e-10,-8.185770e-06,-1.341986e-05
6.900000e-10,-8.178505e-06,-1.341260e-05
6.902500e-10,-8.174601e-06,-1.340869e-05
6.905000e-10,-8.174891e-06,-1.340898e-05
6.907500e-10,-8.178215e-06,-1.341231e-05
6.910000e-10,-8.182261e-06,-1.341635e-05
6.912500e-10,-8.184766e-06,-1.341886e-05
6.915000e-10,-8.184490e-06,-1.341858e-05
6.917500e-10,-8.181586e-06,-1.341568e-05
6.920000e-10,-8.177302e-06,-1.341139e-05
6.922500e-10,-8.173268e-06,-1.340736e-05
6.925000e-10,-8.170734e-06,-1.340483e-05
6.927500e-10,-8.170107e-06,-1.340420e-05
6.930000e-10,-8.170924e-06,-1.340502e-05
6.932500e-10,-8.172197e-06,-1.340629e-05
6.935000e-10,-8.172916e-06,-1.340701e-05
6.937500e-10,-8.172478e-06,-1.340657e-05
6.940000e-10,-8.170865e-06,-1.340496e-05
6.942500e-10,-8.168545e-06,-1.340264e-05
6.945000e-10,-8.166191e-06,-1.340028e-05
6.947500e-10,-8.164360e-06,-1.339845e-05
6.950000e-10,-8.163290e-06,-1.339738e-05
6.952500e-10,-8.162855e-06,-1.339695e-05
6.955000e-10,-8.162690e-06,-1.339678e-05
6.957500e-10,-8.162384e-06,-1.339648e-05
6.960000e-10,-8.161663e-06,-1.339576e-05
6.962500e-10,-8.160473e-06,-1.339457e-05
6.965000e-10,-8.158962e-06,-1.339305e-05
6.967500e-10,-8.157378e-06,-1.339147e-05
6.970000e-10,-8.155949e-06,-1.339004e-05
6.972500e-10,-8.154788e-06,-1.338888e-05
6.975000e-10,-8.153872e-06,-1.338796e-05
6.977500e-10,-8.153077e-06,-1.338717e-05
6.980000e-10,-8.152249e-06,-1.338634e-05
6.982500e-10,-8.151277e-06,-1.338537e-05
6.985000e-10,-8.150129e-06,-1.338422e-05
6.987500e-10,-8.148848e-06,-1.338294e-05
6.990000e-10,-8.147522e-06,-1.338162e-05
6.992500e-10,-8.146237e-06,-1.338033e-05
6.995000e-10,-8.145040e-06,-1.337913e-05
6.997500e-10,-8.143928e-06,-1.337802e-05
7.000000e-10,-8.142858e-06,-1.337695e-05
7.002500e-10,-8.141775e-06,-1.337587e-05
7.005000e-10,-8.140635e-06,-1.337473e-05
7.007500e-10,-8.139425e-06,-1.337352e-05
7.010000e-10,-8.138158e-06,-1.337225e-05
7.012500e-10,-8.136865e-06,-1.337096e-05
7.015000e-10,-8.135579e-06,-1.336967e-05
7.017500e-10,-8.134318e-06,-1.336841e-05
7.020000e-10,-8.133082e-06,-1.336717e-05
7.022500e-10,-8.131855e-06,-1.336595e-05
7.025000e-10,-8.130617e-06,-1.336471e-05
7.027500e-10,-8.129352e-06,-1.336344e-05
7.030000e-10,-8.128051e-06,-1.336214e-05
7.032500e-10,-8.126721e-06,-1.336081e-05
7.035000e-10,-8.125373e-06,-1.335947e-05
7.037500e-10,-8.124019e-06,-1.335811e-05
7.040000e-10,-8.122667e-06,-1.335676e-05
7.042500e-10,-8.121316e-06,-1.335541e-05
7.045000e-10,-8.119962e-06,-1.335405e-05
7.047500e-10,-8.118595e-06,-1.335269e-05
7.050000e-10,-8.117209e-06,-1.335130e-05
7.052500e-10,-8.115801e-06,-1.334989e-05
7.055000e-10,-8.114373e-06,-1.334847e-05
7.057500e-10,-8.112928e-06,-1.334702e-05
7.060000e-10,-8.111471e-06,-1.334556e-05
7.062500e-10,-8.110006e-06,-1.334410e-05
7.065000e-10,-8.108532e-06,-1.334262e-05
7.067500e-10,-8.107048e-06,-1.334114e-05
7.070000e-10,-8.105549e-06,-1.333964e-05
7.072500e-10,-8.104033e-06,-1.333813e-05
7.075000e-10,-8.102499e-06,-1.333659e-05
7.077500e-10,-8.100946e-06,-1.333504e-05
7.080000e-10,-8.099376e-06,-1.333347e-05
7.082500e-10,-8.097791e-06,-1.333188e-05
7.085000e-10,-8.096191e-06,-1.333028e-05
7.087500e-10,-8.094578e-06,-1.332867e-05
7.090000e-10,-8.092948e-06,-1.332704e-05
7.092500e-10,-8.091303e-06,-1.332540e-05
7.095000e-10,-8.089639e-06,-1.332373e-05
7.097500e-10,-8.087956e-06,-1.332205e-05
7.100000e-10,-8.086253e-06,-1.332035e-05
7.102500e-10,-8.091401e-06,-1.332549e-05
7.105000e-10,-8.105524e-06,-1.333962e-05
7.107500e-10,-8.136302e-06,-1.337039e-05
7.110000e-10,-8.188354e-06,-1.342245e-05
7.112500e-10,-8.269297e-06,-1.350339e-05
7.115000e-10,-8.376218e-06,-1.361031e-05
7.117500e-10,-8.505780e-06,-1.373987e-05
7.120000e-10,-8.647676e-06,-1.388177e-05
7.122500e-10,-8.787804e-06,-1.402190e-05
7.125000e-10,-8.910970e-06,-1.414506e-05
7.127500e-10,-9.004262e-06,-1.423835e-05
7.130000e-10,-9.060196e-06,-1.429429e-05
7.132500e-10,-9.078672e-06,-1.431276e-05
7.135000e-10,-9.067048e-06,-1.430114e-05
7.137500e-10,-9.038194e-06,-1.427229e-05
7.140000e-10,-9.007020e-06,-1.424111e-05
7.142500e-10,-8.986489e-06,-1.422058e-05
7.145000e-10,-8.984321e-06,-1.421841e-05
7.147500e-10,-9.001364e-06,-1.423546e-05
7.150000e-10,-9.032101e-06,-1.426619e-05
7.152500e-10,-9.067022e-06,-1.430111e-05
7.155000e-10,-9.096021e-06,-1.433011e-05
7.157500e-10,-9.111668e-06,-1.434576e-05
7.160000e-10,-9.111313e-06,-1.434541e-05
7.162500e-10,-9.097437e-06,-1.433153e-05
7.165000e-10,-9.076298e-06,-1.431039e-05
7.167500e-10,-9.055496e-06,-1.428959e-05
7.170000e-10,-9.041364e-06,-1.427546e-05
7.172500e-10,-9.037104e-06,-1.427120e-05
7.175000e-10,-9.042192e-06,-1.427629e-05
7.177500e-10,-9.053098e-06,-1.428719e-05
7.180000e-10,-9.064910e-06,-1.429900e-05
7.182500e-10,-9.073192e-06,-1.430728e-05
7.185000e-10,-9.075396e-06,-1.430949e-05
7.187500e-10,-9.071415e-06,-1.430551e-05
7.190000e-10,-9.063220e-06,-1.429731e-05
7.192500e-10,-9.053842e-06,-1.428793e-05
7.195000e-10,-9.046161e-06,-1.428025e-05
7.197500e-10,-9.041954e-06,-1.427605e-05
7.200000e-10,-9.041488e-06,-1.427558e-05
7.202500e-10,-9.043711e-06,-1.427780e-05
7.205000e-10,-9.046862e-06,-1.428095e-05
