time,"V(3)","V(4)","V(5)","V(6)"
1.479250e-09,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
1.479500e-09,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
1.479750e-09,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
1.480000e-09,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
1.480250e-09,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
1.480500e-09,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
1.480750e-09,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
1.481000e-09,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
1.481250e-09,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
1.481500e-09,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
1.481750e-09,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
1.482000e-09,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
1.482250e-09,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
1.482500e-09,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
1.482750e-09,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
1.483000e-09,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
1.483250e-09,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
1.483500e-09,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
1.483750e-09,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
1.484000e-09,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
1.484250e-09,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
1.484500e-09,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
1.484750e-09,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
1.485000e-09,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
1.485250e-09,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
1.485500e-09,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
1.485750e-09,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
1.486000e-09,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
1.486250e-09,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
1.486500e-09,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
1.486750e-09,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
1.487000e-09,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
1.487250e-09,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
1.487500e-09,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
1.487750e-09,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
1.488000e-09,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
1.488250e-09,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
1.488500e-09,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
1.488750e-09,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
1.489000e-09,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
1.489250e-09,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
1.489500e-09,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
1.489750e-09,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
1.490000e-09,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
1.490250e-09,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
1.490500e-09,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
1.490750e-09,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
1.491000e-09,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
1.491250e-09,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
1.491500e-09,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
1.491750e-09,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
1.492000e-09,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
1.492250e-09,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
1.492500e-09,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
1.492750e-09,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
1.493000e-09,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
1.493250e-09,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
1.493500e-09,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
1.493750e-09,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
1.494000e-09,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
1.494250e-09,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
1.494500e-09,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
1.494750e-09,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
1.495000e-09,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
1.495250e-09,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
1.495500e-09,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
1.495750e-09,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
1.496000e-09,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
1.496250e-09,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
1.496500e-09,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
1.496750e-09,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
1.497000e-09,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
1.497250e-09,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
1.497500e-09,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
1.497750e-09,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
1.498000e-09,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
1.498250e-09,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
1.498500e-09,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
1.498750e-09,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
1.499000e-09,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
1.499250e-09,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
1.499500e-09,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
1.499750e-09,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
1.500000e-09,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
1.500250e-09,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
1.500500e-09,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
1.500750e-09,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
1.501000e-09,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
1.501250e-09,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
1.501500e-09,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
1.501750e-09,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
1.502000e-09,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
1.502250e-09,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
1.502500e-09,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
1.502750e-09,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
1.503000e-09,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
1.503250e-09,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
1.503500e-09,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
1.503750e-09,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
1.504000e-09,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
1.504250e-09,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
1.504500e-09,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
1.504750e-09,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
1.505000e-09,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
1.505250e-09,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
1.505500e-09,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
1.505750e-09,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
1.506000e-09,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
1.506250e-09,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
1.506500e-09,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
1.506750e-09,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
1.507000e-09,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
1.507250e-09,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
1.507500e-09,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
1.507750e-09,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
1.508000e-09,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
1.508250e-09,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
1.508500e-09,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
1.508750e-09,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
1.509000e-09,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
1.509250e-09,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
1.509500e-09,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
1.509750e-09,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
1.510000e-09,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
1.510250e-09,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
1.510500e-09,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
1.510750e-09,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
1.511000e-09,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
1.511250e-09,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
1.511500e-09,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
1.511750e-09,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
1.512000e-09,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
1.512250e-09,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
1.512500e-09,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
1.512750e-09,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
1.513000e-09,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
1.513250e-09,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
1.513500e-09,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
1.513750e-09,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
1.514000e-09,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
1.514250e-09,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
1.514500e-09,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
1.514750e-09,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
1.515000e-09,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
1.515250e-09,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
1.515500e-09,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
1.515750e-09,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
1.516000e-09,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
1.516250e-09,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
1.516500e-09,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
1.516750e-09,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
1.517000e-09,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
1.517250e-09,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
1.517500e-09,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
1.517750e-09,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
1.518000e-09,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
1.518250e-09,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
1.518500e-09,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
1.518750e-09,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
1.519000e-09,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
1.519250e-09,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
1.519500e-09,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
1.519750e-09,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
1.520000e-09,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
1.520250e-09,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
1.520500e-09,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
1.520750e-09,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
1.521000e-09,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
1.521250e-09,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
1.521500e-09,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
1.521750e-09,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
1.522000e-09,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
1.522250e-09,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
1.522500e-09,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
1.522750e-09,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
1.523000e-09,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
1.523250e-09,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
1.523500e-09,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
1.523750e-09,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
1.524000e-09,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
1.524250e-09,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
1.524500e-09,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
1.524750e-09,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
1.525000e-09,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
1.525250e-09,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
1.525500e-09,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
1.525750e-09,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
1.526000e-09,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
1.526250e-09,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
1.526500e-09,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
1.526750e-09,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
1.527000e-09,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
1.527250e-09,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
1.527500e-09,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
1.527750e-09,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
1.528000e-09,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
1.528250e-09,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
1.528500e-09,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
1.528750e-09,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
1.529000e-09,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
1.529250e-09,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
1.529500e-09,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
1.529750e-09,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
1.530000e-09,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
1.530250e-09,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
1.530500e-09,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
1.530750e-09,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
1.531000e-09,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
1.531250e-09,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
1.531500e-09,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
1.531750e-09,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
1.532000e-09,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
1.532250e-09,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
1.532500e-09,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
1.532750e-09,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
1.533000e-09,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
1.533250e-09,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
1.533500e-09,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
1.533750e-09,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
1.534000e-09,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
1.534250e-09,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
1.534500e-09,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
1.534750e-09,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
1.535000e-09,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
1.535250e-09,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
1.535500e-09,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
1.535750e-09,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
1.536000e-09,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
1.536250e-09,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
1.536500e-09,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
1.536750e-09,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
1.537000e-09,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
1.537250e-09,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
1.537500e-09,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
1.537750e-09,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
1.538000e-09,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
1.538250e-09,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
1.538500e-09,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
1.538750e-09,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
1.539000e-09,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
1.539250e-09,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
1.539500e-09,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
1.539750e-09,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
1.540000e-09,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
1.540250e-09,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
1.540500e-09,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
1.540750e-09,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
1.541000e-09,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
1.541250e-09,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
1.541500e-09,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
1.541750e-09,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
1.542000e-09,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
1.542250e-09,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
1.542500e-09,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
1.542750e-09,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
1.543000e-09,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
1.543250e-09,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
1.543500e-09,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
1.543750e-09,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
1.544000e-09,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
1.544250e-09,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
1.544500e-09,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
1.544750e-09,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
1.545000e-09,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
1.545250e-09,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
1.545500e-09,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
1.545750e-09,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
1.546000e-09,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
1.546250e-09,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
1.546500e-09,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
1.546750e-09,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
1.547000e-09,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
1.547250e-09,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
1.547500e-09,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
1.547750e-09,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
1.548000e-09,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
1.548250e-09,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
1.548500e-09,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
1.548750e-09,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
1.549000e-09,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
1.549250e-09,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
1.549500e-09,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
1.549750e-09,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
1.550000e-09,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
1.550250e-09,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
1.550500e-09,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
1.550750e-09,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
1.551000e-09,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
1.551250e-09,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
1.551500e-09,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
1.551750e-09,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
1.552000e-09,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
1.552250e-09,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
1.552500e-09,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
1.552750e-09,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
1.553000e-09,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
1.553250e-09,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
1.553500e-09,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
1.553750e-09,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
1.554000e-09,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
1.554250e-09,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
1.554500e-09,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
1.554750e-09,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
1.555000e-09,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
1.555250e-09,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
1.555500e-09,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
1.555750e-09,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
1.556000e-09,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
1.556250e-09,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
1.556500e-09,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
1.556750e-09,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
1.557000e-09,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
1.557250e-09,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
1.557500e-09,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
1.557750e-09,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
1.558000e-09,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
1.558250e-09,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
